case_id,problem,partition,pool,composition_model,mechanism_id,measurement_reason,delta_measures,delta_direction,delta_near,delta_no_signal,delta_whole_case_clear_attempts,delta_whole_case_fallback_targets,both_phase_nonempty,delta_direction_rate,delta_near_rate,delta_no_signal_rate
stage2-round-broad-p4-0000-060cf9d069e8ac8c,4,confirmation,broad,broad_joint,assumption__radius_min__noise_deterministic__scale_75,global_coverage,0,0,0,0,-20,-1,True,0.0,0.0,0.0
stage2-round-broad-p4-0001-d88f19fd3a4d2204,4,development,broad,broad_joint,assumption__radius_min__noise_correlated__scale_75,local_active_sensing,0,1,0,-1,5,1,True,0.07142857142857151,0.0,-0.07142857142857142
stage2-round-broad-p4-0001-d88f19fd3a4d2204,4,development,broad,broad_joint,assumption__radius_min__noise_correlated__scale_75,global_coverage,0,0,0,0,5,1,True,0.0,0.0,0.0
stage2-round-broad-p4-0002-1060661b95afa9d3,4,development,broad,broad_joint,assumption__radius_min__noise_extreme__scale_75,local_active_sensing,0,2,0,-2,-41,-2,True,0.13333333333333341,0.0,-0.1333333333333333
stage2-round-broad-p4-0002-1060661b95afa9d3,4,development,broad,broad_joint,assumption__radius_min__noise_extreme__scale_75,global_coverage,0,0,0,0,-41,-2,True,0.0,0.0,0.0
stage2-round-broad-p4-0003-37a21ffe48b1be0e,4,development,broad,broad_joint,assumption__radius_max__noise_deterministic__scale_75,local_active_sensing,0,0,0,0,31,1,True,0.0,0.0,0.0
stage2-round-broad-p4-0003-37a21ffe48b1be0e,4,development,broad,broad_joint,assumption__radius_max__noise_deterministic__scale_75,global_coverage,0,0,0,0,31,1,True,0.0,0.0,0.0
stage2-round-broad-p4-0004-33707c08d0735d58,4,development,broad,broad_joint,assumption__radius_max__noise_correlated__scale_75,local_active_sensing,0,1,0,-1,-101,-1,True,0.07692307692307687,0.0,-0.07692307692307693
stage2-round-broad-p4-0004-33707c08d0735d58,4,development,broad,broad_joint,assumption__radius_max__noise_correlated__scale_75,global_coverage,0,0,0,0,-101,-1,True,0.0,0.0,0.0
stage2-round-broad-p4-0005-168b8a3f081a1a7b,4,confirmation,broad,broad_joint,assumption__radius_max__noise_extreme__scale_75,local_active_sensing,0,3,0,-3,-145,0,True,0.30000000000000004,0.0,-0.30000000000000004
stage2-round-broad-p4-0005-168b8a3f081a1a7b,4,confirmation,broad,broad_joint,assumption__radius_max__noise_extreme__scale_75,global_coverage,0,0,0,0,-145,0,True,0.0,0.0,0.0
stage2-round-broad-p4-0006-556b3893e47a6591,4,confirmation,broad,broad_joint,assumption__radius_mixed__noise_deterministic__scale_75,local_active_sensing,0,1,0,-1,-9,1,True,0.07692307692307687,0.0,-0.07692307692307693
stage2-round-broad-p4-0006-556b3893e47a6591,4,confirmation,broad,broad_joint,assumption__radius_mixed__noise_deterministic__scale_75,global_coverage,0,0,0,0,-9,1,True,0.0,0.0,0.0
stage2-round-broad-p4-0007-22ea7ffe0ba3f72b,4,development,broad,broad_joint,assumption__radius_mixed__noise_correlated__scale_75,local_active_sensing,0,0,0,0,33,2,True,0.0,0.0,0.0
stage2-round-broad-p4-0007-22ea7ffe0ba3f72b,4,development,broad,broad_joint,assumption__radius_mixed__noise_correlated__scale_75,global_coverage,0,0,0,0,33,2,True,0.0,0.0,0.0
stage2-round-broad-p4-0008-01dea5ab1330a41a,4,development,broad,broad_joint,assumption__radius_mixed__noise_extreme__scale_75,local_active_sensing,0,0,0,0,-9,-1,True,0.0,0.0,0.0
stage2-round-broad-p4-0008-01dea5ab1330a41a,4,development,broad,broad_joint,assumption__radius_mixed__noise_extreme__scale_75,global_coverage,0,0,0,0,-9,-1,True,0.0,0.0,0.0
stage2-round-broad-p4-0009-b3ab79d0ad78ed75,4,confirmation,broad,broad_joint,assumption__radius_min__noise_deterministic__scale_150,local_active_sensing,0,2,0,-2,-34,3,True,0.1428571428571429,0.0,-0.14285714285714285
stage2-round-broad-p4-0009-b3ab79d0ad78ed75,4,confirmation,broad,broad_joint,assumption__radius_min__noise_deterministic__scale_150,global_coverage,0,0,0,0,-34,3,True,0.0,0.0,0.0
stage2-round-broad-p4-0010-da25f64dad98f86a,4,development,broad,broad_joint,assumption__radius_min__noise_correlated__scale_150,local_active_sensing,0,0,0,0,14,0,True,0.0,0.0,0.0
stage2-round-broad-p4-0010-da25f64dad98f86a,4,development,broad,broad_joint,assumption__radius_min__noise_correlated__scale_150,global_coverage,0,0,0,0,14,0,True,0.0,0.0,0.0
stage2-round-broad-p4-0011-f3fa981dc5e8e10a,4,confirmation,broad,broad_joint,assumption__radius_min__noise_extreme__scale_150,local_active_sensing,0,1,0,-1,-22,1,True,0.07692307692307698,0.0,-0.07692307692307693
stage2-round-broad-p4-0011-f3fa981dc5e8e10a,4,confirmation,broad,broad_joint,assumption__radius_min__noise_extreme__scale_150,global_coverage,0,0,0,0,-22,1,True,0.0,0.0,0.0
stage2-round-broad-p4-0012-152a871d3aef9399,4,development,broad,broad_joint,assumption__radius_max__noise_deterministic__scale_150,local_active_sensing,0,0,0,0,13,-1,True,0.0,0.0,0.0
stage2-round-broad-p4-0012-152a871d3aef9399,4,development,broad,broad_joint,assumption__radius_max__noise_deterministic__scale_150,global_coverage,0,0,0,0,13,-1,True,0.0,0.0,0.0
stage2-round-broad-p4-0013-26dba3cfa0108f68,4,development,broad,broad_joint,assumption__radius_max__noise_correlated__scale_150,local_active_sensing,0,3,0,-3,-151,0,True,0.2142857142857143,0.0,-0.21428571428571427
stage2-round-broad-p4-0013-26dba3cfa0108f68,4,development,broad,broad_joint,assumption__radius_max__noise_correlated__scale_150,global_coverage,0,0,0,0,-151,0,True,0.0,0.0,0.0
stage2-round-broad-p4-0014-2aae25867bcf6aa8,4,development,broad,broad_joint,assumption__radius_max__noise_extreme__scale_150,local_active_sensing,0,1,0,-1,112,-1,True,0.0625,0.0,-0.0625
stage2-round-broad-p4-0014-2aae25867bcf6aa8,4,development,broad,broad_joint,assumption__radius_max__noise_extreme__scale_150,global_coverage,0,0,0,0,112,-1,True,0.0,0.0,0.0
stage2-round-broad-p4-0015-a76e84d83930bbcc,4,development,broad,broad_joint,assumption__radius_mixed__noise_deterministic__scale_150,local_active_sensing,0,1,0,-1,12,1,True,0.0714285714285714,0.0,-0.07142857142857142
stage2-round-broad-p4-0015-a76e84d83930bbcc,4,development,broad,broad_joint,assumption__radius_mixed__noise_deterministic__scale_150,global_coverage,0,0,0,0,12,1,True,0.0,0.0,0.0
stage2-round-broad-p4-0016-884a443c6ad98f95,4,development,broad,broad_joint,assumption__radius_mixed__noise_correlated__scale_150,local_active_sensing,0,1,0,-1,10,0,True,0.09999999999999998,0.0,-0.1
stage2-round-broad-p4-0016-884a443c6ad98f95,4,development,broad,broad_joint,assumption__radius_mixed__noise_correlated__scale_150,global_coverage,0,0,0,0,10,0,True,0.0,0.0,0.0
stage2-round-broad-p4-0017-2a01ca55088f4380,4,development,broad,broad_joint,assumption__radius_mixed__noise_extreme__scale_150,local_active_sensing,0,1,0,-1,12,0,True,0.06666666666666665,0.0,-0.06666666666666667
stage2-round-broad-p4-0017-2a01ca55088f4380,4,development,broad,broad_joint,assumption__radius_mixed__noise_extreme__scale_150,global_coverage,0,0,0,0,12,0,True,0.0,0.0,0.0
stage2-round-broad-p4-0018-abedddceb37ec910,4,development,broad,broad_joint,assumption__radius_min__noise_deterministic__scale_300,local_active_sensing,0,1,0,-1,4,1,True,0.0714285714285714,0.0,-0.07142857142857142
stage2-round-broad-p4-0018-abedddceb37ec910,4,development,broad,broad_joint,assumption__radius_min__noise_deterministic__scale_300,global_coverage,0,0,0,0,4,1,True,0.0,0.0,0.0
stage2-round-broad-p4-0019-c9c4b5331ec8504c,4,confirmation,broad,broad_joint,assumption__radius_min__noise_correlated__scale_300,local_active_sensing,0,2,0,-2,-99,2,True,0.16666666666666663,0.0,-0.16666666666666666
stage2-round-broad-p4-0019-c9c4b5331ec8504c,4,confirmation,broad,broad_joint,assumption__radius_min__noise_correlated__scale_300,global_coverage,0,0,0,0,-99,2,True,0.0,0.0,0.0
stage2-round-broad-p4-0020-245fd1278c7e721f,4,development,broad,broad_joint,assumption__radius_min__noise_extreme__scale_300,local_active_sensing,0,2,0,-2,-19,-2,True,0.19999999999999996,0.0,-0.2
stage2-round-broad-p4-0020-245fd1278c7e721f,4,development,broad,broad_joint,assumption__radius_min__noise_extreme__scale_300,global_coverage,0,0,0,0,-19,-2,True,0.0,0.0,0.0
stage2-round-broad-p4-0021-69ed4df736e4fcce,4,development,broad,broad_joint,assumption__radius_max__noise_deterministic__scale_300,local_active_sensing,0,1,0,-1,22,0,True,0.08333333333333337,0.0,-0.08333333333333334
stage2-round-broad-p4-0021-69ed4df736e4fcce,4,development,broad,broad_joint,assumption__radius_max__noise_deterministic__scale_300,global_coverage,0,0,0,0,22,0,True,0.0,0.0,0.0
stage2-round-broad-p4-0022-f97c9b5a06336ee8,4,development,broad,broad_joint,assumption__radius_max__noise_correlated__scale_300,local_active_sensing,0,0,0,0,4,0,True,0.0,0.0,0.0
stage2-round-broad-p4-0022-f97c9b5a06336ee8,4,development,broad,broad_joint,assumption__radius_max__noise_correlated__scale_300,global_coverage,0,0,0,0,4,0,True,0.0,0.0,0.0
stage2-round-broad-p4-0023-5e99d6f9fb83d029,4,confirmation,broad,broad_joint,assumption__radius_max__noise_extreme__scale_300,local_active_sensing,0,0,0,0,35,-1,True,0.0,0.0,0.0
stage2-round-broad-p4-0023-5e99d6f9fb83d029,4,confirmation,broad,broad_joint,assumption__radius_max__noise_extreme__scale_300,global_coverage,0,0,0,0,35,-1,True,0.0,0.0,0.0
stage2-round-broad-p4-0024-a5d43f098d119a52,4,development,broad,broad_joint,assumption__radius_mixed__noise_deterministic__scale_300,local_active_sensing,0,2,0,-2,-105,0,True,0.18181818181818177,0.0,-0.1818181818181818
stage2-round-broad-p4-0024-a5d43f098d119a52,4,development,broad,broad_joint,assumption__radius_mixed__noise_deterministic__scale_300,global_coverage,0,0,0,0,-105,0,True,0.0,0.0,0.0
stage2-round-broad-p4-0025-13f8d6233f150c26,4,development,broad,broad_joint,assumption__radius_mixed__noise_correlated__scale_300,local_active_sensing,0,0,0,0,18,1,True,0.0,0.0,0.0
stage2-round-broad-p4-0025-13f8d6233f150c26,4,development,broad,broad_joint,assumption__radius_mixed__noise_correlated__scale_300,global_coverage,0,0,0,0,18,1,True,0.0,0.0,0.0
stage2-round-broad-p4-0026-ad4662dc0f959981,4,development,broad,broad_joint,assumption__radius_mixed__noise_extreme__scale_300,local_active_sensing,0,0,0,0,14,-2,True,0.0,0.0,0.0
stage2-round-broad-p4-0026-ad4662dc0f959981,4,development,broad,broad_joint,assumption__radius_mixed__noise_extreme__scale_300,global_coverage,0,0,0,0,14,-2,True,0.0,0.0,0.0
stage2-round-broad-p4-0027-7639dbdbb4bfde56,4,development,broad,broad_joint,assumption__radius_min__noise_deterministic__scale_75,local_active_sensing,0,0,0,0,5,1,True,0.0,0.0,0.0
stage2-round-broad-p4-0027-7639dbdbb4bfde56,4,development,broad,broad_joint,assumption__radius_min__noise_deterministic__scale_75,global_coverage,0,0,0,0,5,1,True,0.0,0.0,0.0
stage2-round-broad-p4-0028-d71b1e6ce36c45ba,4,confirmation,broad,broad_joint,assumption__radius_min__noise_correlated__scale_75,local_active_sensing,0,1,0,-1,-23,2,True,0.06666666666666676,0.0,-0.06666666666666665
stage2-round-broad-p4-0028-d71b1e6ce36c45ba,4,confirmation,broad,broad_joint,assumption__radius_min__noise_correlated__scale_75,global_coverage,0,0,0,0,-23,2,True,0.0,0.0,0.0
stage2-round-broad-p4-0029-e794e8ea600545a8,4,development,broad,broad_joint,assumption__radius_min__noise_extreme__scale_75,local_active_sensing,0,1,0,-1,-36,-2,True,0.09090909090909094,0.0,-0.09090909090909094
stage2-round-broad-p4-0029-e794e8ea600545a8,4,development,broad,broad_joint,assumption__radius_min__noise_extreme__scale_75,global_coverage,0,0,0,0,-36,-2,True,0.0,0.0,0.0
stage2-round-broad-p4-0030-ffd7edd53ebfb3b5,4,development,broad,broad_joint,assumption__radius_max__noise_deterministic__scale_75,local_active_sensing,0,1,0,-1,16,1,True,0.0714285714285714,0.0,-0.07142857142857142
stage2-round-broad-p4-0030-ffd7edd53ebfb3b5,4,development,broad,broad_joint,assumption__radius_max__noise_deterministic__scale_75,global_coverage,0,0,0,0,16,1,True,0.0,0.0,0.0
stage2-round-broad-p4-0031-fb1aa9d5bc71e6a1,4,development,broad,broad_joint,assumption__radius_max__noise_correlated__scale_75,local_active_sensing,0,1,0,-1,-29,2,True,0.09090909090909083,0.0,-0.09090909090909091
stage2-round-broad-p4-0031-fb1aa9d5bc71e6a1,4,development,broad,broad_joint,assumption__radius_max__noise_correlated__scale_75,global_coverage,0,0,0,0,-29,2,True,0.0,0.0,0.0
stage2-round-broad-p4-0032-9889eb6e2c05a640,4,development,broad,broad_joint,assumption__radius_max__noise_extreme__scale_75,local_active_sensing,0,1,0,-1,-51,-2,True,0.07692307692307687,0.0,-0.07692307692307693
stage2-round-broad-p4-0032-9889eb6e2c05a640,4,development,broad,broad_joint,assumption__radius_max__noise_extreme__scale_75,global_coverage,0,0,0,0,-51,-2,True,0.0,0.0,0.0
stage2-round-broad-p4-0033-3f7083f88ed4a11b,4,confirmation,broad,broad_joint,assumption__radius_mixed__noise_deterministic__scale_75,local_active_sensing,0,1,0,-1,-13,-1,True,0.06666666666666665,0.0,-0.06666666666666671
stage2-round-broad-p4-0033-3f7083f88ed4a11b,4,confirmation,broad,broad_joint,assumption__radius_mixed__noise_deterministic__scale_75,global_coverage,0,0,0,0,-13,-1,True,0.0,0.0,0.0
stage2-round-broad-p4-0034-ae40a5e046c9e752,4,development,broad,broad_joint,assumption__radius_mixed__noise_correlated__scale_75,local_active_sensing,0,4,0,-4,-48,-3,True,0.25,0.0,-0.25
stage2-round-broad-p4-0034-ae40a5e046c9e752,4,development,broad,broad_joint,assumption__radius_mixed__noise_correlated__scale_75,global_coverage,0,0,0,0,-48,-3,True,0.0,0.0,0.0
stage2-round-broad-p4-0035-4201311e0580b480,4,development,broad,broad_joint,assumption__radius_mixed__noise_extreme__scale_75,local_active_sensing,0,1,0,-1,-47,1,True,0.08333333333333337,0.0,-0.08333333333333331
stage2-round-broad-p4-0035-4201311e0580b480,4,development,broad,broad_joint,assumption__radius_mixed__noise_extreme__scale_75,global_coverage,0,0,0,0,-47,1,True,0.0,0.0,0.0
stage2-round-broad-p4-0036-9799bc021af01416,4,development,broad,broad_joint,assumption__radius_min__noise_deterministic__scale_150,local_active_sensing,0,0,0,0,-8,-1,True,0.0,0.0,0.0
stage2-round-broad-p4-0036-9799bc021af01416,4,development,broad,broad_joint,assumption__radius_min__noise_deterministic__scale_150,global_coverage,0,0,0,0,-8,-1,True,0.0,0.0,0.0
stage2-round-broad-p4-0037-715b62d32eacaabf,4,development,broad,broad_joint,assumption__radius_min__noise_correlated__scale_150,local_active_sensing,0,0,0,0,28,2,True,0.0,0.0,0.0
stage2-round-broad-p4-0037-715b62d32eacaabf,4,development,broad,broad_joint,assumption__radius_min__noise_correlated__scale_150,global_coverage,0,0,0,0,28,2,True,0.0,0.0,0.0
stage2-round-broad-p4-0038-f6bd16b70f124219,4,development,broad,broad_joint,assumption__radius_min__noise_extreme__scale_150,local_active_sensing,0,2,0,-2,1,-1,True,0.1428571428571428,0.0,-0.14285714285714285
stage2-round-broad-p4-0038-f6bd16b70f124219,4,development,broad,broad_joint,assumption__radius_min__noise_extreme__scale_150,global_coverage,0,0,0,0,1,-1,True,0.0,0.0,0.0
stage2-round-broad-p4-0039-0b863f990e924779,4,development,broad,broad_joint,assumption__radius_max__noise_deterministic__scale_150,local_active_sensing,0,1,0,-1,-50,1,True,0.09999999999999998,0.0,-0.1
stage2-round-broad-p4-0039-0b863f990e924779,4,development,broad,broad_joint,assumption__radius_max__noise_deterministic__scale_150,global_coverage,0,0,0,0,-50,1,True,0.0,0.0,0.0
stage2-round-broad-p4-0040-36f871cbaa27aeee,4,development,broad,broad_joint,assumption__radius_max__noise_correlated__scale_150,local_active_sensing,0,1,0,-1,13,-2,True,0.06666666666666665,0.0,-0.06666666666666667
stage2-round-broad-p4-0040-36f871cbaa27aeee,4,development,broad,broad_joint,assumption__radius_max__noise_correlated__scale_150,global_coverage,0,0,0,0,13,-2,True,0.0,0.0,0.0
stage2-round-broad-p4-0041-093e7de9967becd6,4,confirmation,broad,broad_joint,assumption__radius_max__noise_extreme__scale_150,local_active_sensing,0,1,0,-1,-15,1,True,0.0625,0.0,-0.0625
stage2-round-broad-p4-0041-093e7de9967becd6,4,confirmation,broad,broad_joint,assumption__radius_max__noise_extreme__scale_150,global_coverage,0,0,0,0,-15,1,True,0.0,0.0,0.0
stage2-round-broad-p4-0042-7ab2f963e34d7f01,4,confirmation,broad,broad_joint,assumption__radius_mixed__noise_deterministic__scale_150,local_active_sensing,0,2,0,-2,-42,2,True,0.125,0.0,-0.125
stage2-round-broad-p4-0042-7ab2f963e34d7f01,4,confirmation,broad,broad_joint,assumption__radius_mixed__noise_deterministic__scale_150,global_coverage,0,0,0,0,-42,2,True,0.0,0.0,0.0
stage2-round-broad-p4-0043-3589a05902ba49b4,4,development,broad,broad_joint,assumption__radius_mixed__noise_correlated__scale_150,local_active_sensing,0,4,0,-4,-80,0,True,0.25,0.0,-0.25
stage2-round-broad-p4-0043-3589a05902ba49b4,4,development,broad,broad_joint,assumption__radius_mixed__noise_correlated__scale_150,global_coverage,0,0,0,0,-80,0,True,0.0,0.0,0.0
stage2-round-broad-p4-0044-a2cb0b7e7ea0267d,4,development,broad,broad_joint,assumption__radius_mixed__noise_extreme__scale_150,local_active_sensing,0,1,0,-1,-59,0,True,0.09090909090909094,0.0,-0.09090909090909094
stage2-round-broad-p4-0044-a2cb0b7e7ea0267d,4,development,broad,broad_joint,assumption__radius_mixed__noise_extreme__scale_150,global_coverage,0,0,0,0,-59,0,True,0.0,0.0,0.0
stage2-round-broad-p4-0045-f2a7a80ebca3d116,4,development,broad,broad_joint,assumption__radius_min__noise_deterministic__scale_300,local_active_sensing,0,2,0,-2,-59,3,True,0.125,0.0,-0.125
stage2-round-broad-p4-0045-f2a7a80ebca3d116,4,development,broad,broad_joint,assumption__radius_min__noise_deterministic__scale_300,global_coverage,0,0,0,0,-59,3,True,0.0,0.0,0.0
stage2-round-broad-p4-0046-82bc100679324e7d,4,confirmation,broad,broad_joint,assumption__radius_min__noise_correlated__scale_300,local_active_sensing,0,0,0,0,16,1,True,0.0,0.0,0.0
stage2-round-broad-p4-0046-82bc100679324e7d,4,confirmation,broad,broad_joint,assumption__radius_min__noise_correlated__scale_300,global_coverage,0,0,0,0,16,1,True,0.0,0.0,0.0
stage2-round-broad-p4-0047-951e1ba560eb784e,4,development,broad,broad_joint,assumption__radius_min__noise_extreme__scale_300,local_active_sensing,0,0,0,0,33,0,True,0.0,0.0,0.0
stage2-round-broad-p4-0047-951e1ba560eb784e,4,development,broad,broad_joint,assumption__radius_min__noise_extreme__scale_300,global_coverage,0,0,0,0,33,0,True,0.0,0.0,0.0
stage2-round-broad-p4-0048-e8b9be2fc0ca152e,4,development,broad,broad_joint,assumption__radius_max__noise_deterministic__scale_300,local_active_sensing,0,2,0,-2,-5,-1,True,0.18181818181818177,0.0,-0.1818181818181818
stage2-round-broad-p4-0048-e8b9be2fc0ca152e,4,development,broad,broad_joint,assumption__radius_max__noise_deterministic__scale_300,global_coverage,0,0,0,0,-5,-1,True,0.0,0.0,0.0
stage2-round-broad-p4-0049-f54c9305a2b4c099,4,development,broad,broad_joint,assumption__radius_max__noise_correlated__scale_300,local_active_sensing,0,2,0,-2,-2,-1,True,0.20000000000000007,0.0,-0.2
stage2-round-broad-p4-0049-f54c9305a2b4c099,4,development,broad,broad_joint,assumption__radius_max__noise_correlated__scale_300,global_coverage,0,0,0,0,-2,-1,True,0.0,0.0,0.0
stage2-round-broad-p4-0050-65741bf50e70062d,4,development,broad,broad_joint,assumption__radius_max__noise_extreme__scale_300,local_active_sensing,0,0,0,0,4,0,True,0.0,0.0,0.0
stage2-round-broad-p4-0050-65741bf50e70062d,4,development,broad,broad_joint,assumption__radius_max__noise_extreme__scale_300,global_coverage,0,0,0,0,4,0,True,0.0,0.0,0.0
stage2-round-broad-p4-0051-2d3b464c91b88371,4,development,broad,broad_joint,assumption__radius_mixed__noise_deterministic__scale_300,local_active_sensing,0,0,0,0,3,1,True,0.0,0.0,0.0
stage2-round-broad-p4-0051-2d3b464c91b88371,4,development,broad,broad_joint,assumption__radius_mixed__noise_deterministic__scale_300,global_coverage,0,0,0,0,3,1,True,0.0,0.0,0.0
stage2-round-broad-p4-0052-a371ca22a0f24cce,4,development,broad,broad_joint,assumption__radius_mixed__noise_correlated__scale_300,local_active_sensing,0,3,0,-3,-89,-2,True,0.20000000000000007,0.0,-0.2
stage2-round-broad-p4-0052-a371ca22a0f24cce,4,development,broad,broad_joint,assumption__radius_mixed__noise_correlated__scale_300,global_coverage,0,0,0,0,-89,-2,True,0.0,0.0,0.0
stage2-round-broad-p4-0053-13910d7834ab38e4,4,confirmation,broad,broad_joint,assumption__radius_mixed__noise_extreme__scale_300,local_active_sensing,0,1,0,-1,-23,1,True,0.07142857142857151,0.0,-0.07142857142857142
stage2-round-broad-p4-0053-13910d7834ab38e4,4,confirmation,broad,broad_joint,assumption__radius_mixed__noise_extreme__scale_300,global_coverage,0,0,0,0,-23,1,True,0.0,0.0,0.0
stage2-round-broad-p4-0054-6e84461084c3ad19,4,development,broad,broad_joint,assumption__radius_min__noise_deterministic__scale_75,local_active_sensing,0,3,0,-3,-90,-2,True,0.23076923076923084,0.0,-0.23076923076923078
stage2-round-broad-p4-0054-6e84461084c3ad19,4,development,broad,broad_joint,assumption__radius_min__noise_deterministic__scale_75,global_coverage,0,0,0,0,-90,-2,True,0.0,0.0,0.0
stage2-round-broad-p4-0055-18fe5ccea84f86da,4,development,broad,broad_joint,assumption__radius_min__noise_correlated__scale_75,local_active_sensing,0,2,0,-2,-86,1,True,0.15384615384615385,0.0,-0.15384615384615385
stage2-round-broad-p4-0055-18fe5ccea84f86da,4,development,broad,broad_joint,assumption__radius_min__noise_correlated__scale_75,global_coverage,0,0,0,0,-86,1,True,0.0,0.0,0.0
stage2-round-broad-p4-0056-56037145dfdd3949,4,development,broad,broad_joint,assumption__radius_min__noise_extreme__scale_75,local_active_sensing,0,0,0,0,35,-1,True,0.0,0.0,0.0
stage2-round-broad-p4-0056-56037145dfdd3949,4,development,broad,broad_joint,assumption__radius_min__noise_extreme__scale_75,global_coverage,0,0,0,0,35,-1,True,0.0,0.0,0.0
stage2-round-broad-p4-0057-7b322eba8628db2c,4,development,broad,broad_joint,assumption__radius_max__noise_deterministic__scale_75,local_active_sensing,0,2,0,-2,-46,0,True,0.20000000000000007,0.0,-0.19999999999999998
stage2-round-broad-p4-0057-7b322eba8628db2c,4,development,broad,broad_joint,assumption__radius_max__noise_deterministic__scale_75,global_coverage,0,0,0,0,-46,0,True,0.0,0.0,0.0
stage2-round-broad-p4-0058-49f44bdcb5db0817,4,development,broad,broad_joint,assumption__radius_max__noise_correlated__scale_75,local_active_sensing,0,2,0,-2,-26,-2,True,0.1428571428571429,0.0,-0.14285714285714285
stage2-round-broad-p4-0058-49f44bdcb5db0817,4,development,broad,broad_joint,assumption__radius_max__noise_correlated__scale_75,global_coverage,0,0,0,0,-26,-2,True,0.0,0.0,0.0
stage2-round-broad-p4-0059-b34f424e7554d4fd,4,development,broad,broad_joint,assumption__radius_max__noise_extreme__scale_75,local_active_sensing,0,0,0,0,17,0,True,0.0,0.0,0.0
stage2-round-broad-p4-0059-b34f424e7554d4fd,4,development,broad,broad_joint,assumption__radius_max__noise_extreme__scale_75,global_coverage,0,0,0,0,17,0,True,0.0,0.0,0.0
stage2-round-broad-p4-0060-4642036113860cb9,4,development,broad,broad_joint,assumption__radius_mixed__noise_deterministic__scale_75,local_active_sensing,0,1,0,-1,22,2,True,0.08333333333333337,0.0,-0.08333333333333333
stage2-round-broad-p4-0060-4642036113860cb9,4,development,broad,broad_joint,assumption__radius_mixed__noise_deterministic__scale_75,global_coverage,0,0,0,0,22,2,True,0.0,0.0,0.0
stage2-round-broad-p4-0061-b11fd38e535cf3e5,4,development,broad,broad_joint,assumption__radius_mixed__noise_correlated__scale_75,local_active_sensing,0,0,0,0,18,0,True,0.0,0.0,0.0
stage2-round-broad-p4-0061-b11fd38e535cf3e5,4,development,broad,broad_joint,assumption__radius_mixed__noise_correlated__scale_75,global_coverage,0,0,0,0,18,0,True,0.0,0.0,0.0
stage2-round-broad-p4-0062-4d315b585b571266,4,development,broad,broad_joint,assumption__radius_mixed__noise_extreme__scale_75,local_active_sensing,0,1,0,-1,-21,-1,True,0.08333333333333326,0.0,-0.08333333333333333
stage2-round-broad-p4-0062-4d315b585b571266,4,development,broad,broad_joint,assumption__radius_mixed__noise_extreme__scale_75,global_coverage,0,0,0,0,-21,-1,True,0.0,0.0,0.0
stage2-round-broad-p4-0063-2d709c55bb61487f,4,development,broad,broad_joint,assumption__radius_min__noise_deterministic__scale_150,local_active_sensing,0,0,0,0,4,-2,True,0.0,0.0,0.0
stage2-round-broad-p4-0063-2d709c55bb61487f,4,development,broad,broad_joint,assumption__radius_min__noise_deterministic__scale_150,global_coverage,0,0,0,0,4,-2,True,0.0,0.0,0.0
stage2-round-broad-p4-0064-ba16e7539af61e46,4,development,broad,broad_joint,assumption__radius_min__noise_correlated__scale_150,local_active_sensing,0,1,0,-1,42,0,True,0.0625,0.0,-0.0625
stage2-round-broad-p4-0064-ba16e7539af61e46,4,development,broad,broad_joint,assumption__radius_min__noise_correlated__scale_150,global_coverage,0,0,0,0,42,0,True,0.0,0.0,0.0
stage2-round-broad-p4-0065-55f5dddcd081ed0c,4,development,broad,broad_joint,assumption__radius_min__noise_extreme__scale_150,local_active_sensing,0,3,0,-3,-58,-1,True,0.20000000000000007,0.0,-0.2
stage2-round-broad-p4-0065-55f5dddcd081ed0c,4,development,broad,broad_joint,assumption__radius_min__noise_extreme__scale_150,global_coverage,0,0,0,0,-58,-1,True,0.0,0.0,0.0
stage2-round-broad-p4-0066-8bd8dcc44a24428b,4,development,broad,broad_joint,assumption__radius_max__noise_deterministic__scale_150,local_active_sensing,0,1,0,-1,-18,1,True,0.08333333333333337,0.0,-0.08333333333333334
stage2-round-broad-p4-0066-8bd8dcc44a24428b,4,development,broad,broad_joint,assumption__radius_max__noise_deterministic__scale_150,global_coverage,0,0,0,0,-18,1,True,0.0,0.0,0.0
stage2-round-broad-p4-0067-22c65005a021e01f,4,development,broad,broad_joint,assumption__radius_max__noise_correlated__scale_150,local_active_sensing,0,0,0,0,9,-1,True,0.0,0.0,0.0
stage2-round-broad-p4-0067-22c65005a021e01f,4,development,broad,broad_joint,assumption__radius_max__noise_correlated__scale_150,global_coverage,0,0,0,0,9,-1,True,0.0,0.0,0.0
stage2-round-broad-p4-0068-15a71b9c67acb7a2,4,confirmation,broad,broad_joint,assumption__radius_max__noise_extreme__scale_150,local_active_sensing,0,0,0,0,32,2,True,0.0,0.0,0.0
stage2-round-broad-p4-0068-15a71b9c67acb7a2,4,confirmation,broad,broad_joint,assumption__radius_max__noise_extreme__scale_150,global_coverage,0,0,0,0,32,2,True,0.0,0.0,0.0
stage2-round-broad-p4-0069-42b61e8b3a13b403,4,development,broad,broad_joint,assumption__radius_mixed__noise_deterministic__scale_150,local_active_sensing,0,0,0,0,-2,-1,True,0.0,0.0,0.0
stage2-round-broad-p4-0069-42b61e8b3a13b403,4,development,broad,broad_joint,assumption__radius_mixed__noise_deterministic__scale_150,global_coverage,0,0,0,0,-2,-1,True,0.0,0.0,0.0
