pool,problem,composition_model,partition,mechanism_id,mechanism_status,noise_model,variant,baseline_variant,n_pairs,baseline_failures,candidate_failures,completion_delta_mean,penalized_time_delta_mean_s,penalized_delta_ci_low_s,penalized_delta_ci_high_s,both_complete_n,completed_time_delta_mean_s,completed_time_delta_median_s,completed_regression_rate,completed_worst_regression_s,mean_completed_reduction_pct,ci_scope,precision_warning,completed_delta_ci_low_s,completed_delta_ci_high_s
broad,4,broad_joint,confirmation,assumption__radius_min__noise_extreme__scale_150,broad_or_stress_assumption,all,nosignal,normal,1,0,0,0.0,-76.98461399999906,,,1,-76.98461399999906,-76.98461399999906,0.0,-76.98461399999906,0.7186258815896333,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,,
broad,4,broad_joint,confirmation,assumption__radius_min__noise_extreme__scale_150,broad_or_stress_assumption,extreme,nosignal,normal,1,0,0,0.0,-76.98461399999906,,,1,-76.98461399999906,-76.98461399999906,0.0,-76.98461399999906,0.7186258815896333,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,,
broad,4,broad_joint,all,assumption__radius_mixed__noise_correlated__scale_150,broad_or_stress_assumption,all,nosignal,normal,1,0,0,0.0,-1113.236508,,,1,-1113.236508,-1113.236508,0.0,-1113.236508,9.361173065788027,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,,
broad,4,broad_joint,all,assumption__radius_mixed__noise_correlated__scale_150,broad_or_stress_assumption,correlated,nosignal,normal,1,0,0,0.0,-1113.236508,,,1,-1113.236508,-1113.236508,0.0,-1113.236508,9.361173065788027,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,,
broad,4,broad_joint,confirmation,assumption__radius_mixed__noise_correlated__scale_150,broad_or_stress_assumption,all,nosignal,normal,1,0,0,0.0,-1113.236508,,,1,-1113.236508,-1113.236508,0.0,-1113.236508,9.361173065788027,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,,
broad,4,broad_joint,confirmation,assumption__radius_mixed__noise_correlated__scale_150,broad_or_stress_assumption,correlated,nosignal,normal,1,0,0,0.0,-1113.236508,,,1,-1113.236508,-1113.236508,0.0,-1113.236508,9.361173065788027,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,,
broad,4,broad_joint,all,assumption__radius_mixed__noise_deterministic__scale_150,broad_or_stress_assumption,all,nosignal,normal,1,0,0,0.0,-443.3492920000008,,,1,-443.3492920000008,-443.3492920000008,0.0,-443.3492920000008,3.850778368737456,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,,
broad,4,broad_joint,all,assumption__radius_mixed__noise_deterministic__scale_150,broad_or_stress_assumption,deterministic,nosignal,normal,1,0,0,0.0,-443.3492920000008,,,1,-443.3492920000008,-443.3492920000008,0.0,-443.3492920000008,3.850778368737456,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,,
broad,4,broad_joint,confirmation,assumption__radius_mixed__noise_deterministic__scale_150,broad_or_stress_assumption,all,nosignal,normal,1,0,0,0.0,-443.3492920000008,,,1,-443.3492920000008,-443.3492920000008,0.0,-443.3492920000008,3.850778368737456,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,,
broad,4,broad_joint,confirmation,assumption__radius_mixed__noise_deterministic__scale_150,broad_or_stress_assumption,deterministic,nosignal,normal,1,0,0,0.0,-443.3492920000008,,,1,-443.3492920000008,-443.3492920000008,0.0,-443.3492920000008,3.850778368737456,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,,
broad,4,broad_joint,all,assumption__radius_mixed__noise_deterministic__scale_75,broad_or_stress_assumption,all,nosignal,normal,2,0,0,0.0,-3.12557199999992,-182.8648060000014,176.61366200000157,2,-3.12557199999992,-3.12557199999992,0.5,176.61366200000157,-0.06694749154003954,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,-182.8648060000014,176.61366200000157
broad,4,broad_joint,all,assumption__radius_mixed__noise_deterministic__scale_75,broad_or_stress_assumption,deterministic,nosignal,normal,2,0,0,0.0,-3.12557199999992,-182.8648060000014,176.61366200000157,2,-3.12557199999992,-3.12557199999992,0.5,176.61366200000157,-0.06694749154003954,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,-182.8648060000014,176.61366200000157
broad,4,broad_joint,confirmation,assumption__radius_mixed__noise_deterministic__scale_75,broad_or_stress_assumption,all,nosignal,normal,2,0,0,0.0,-3.12557199999992,-182.8648060000014,176.61366200000157,2,-3.12557199999992,-3.12557199999992,0.5,176.61366200000157,-0.06694749154003954,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,-182.8648060000014,176.61366200000157
broad,4,broad_joint,confirmation,assumption__radius_mixed__noise_deterministic__scale_75,broad_or_stress_assumption,deterministic,nosignal,normal,2,0,0,0.0,-3.12557199999992,-182.8648060000014,176.61366200000157,2,-3.12557199999992,-3.12557199999992,0.5,176.61366200000157,-0.06694749154003954,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,-182.8648060000014,176.61366200000157
broad,4,broad_joint,all,assumption__radius_mixed__noise_extreme__scale_150,broad_or_stress_assumption,all,nosignal,normal,1,0,0,0.0,-194.3413729999993,,,1,-194.3413729999993,-194.3413729999993,0.0,-194.3413729999993,1.5686733799824606,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,,
broad,4,broad_joint,all,assumption__radius_mixed__noise_extreme__scale_150,broad_or_stress_assumption,extreme,nosignal,normal,1,0,0,0.0,-194.3413729999993,,,1,-194.3413729999993,-194.3413729999993,0.0,-194.3413729999993,1.5686733799824606,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,,
broad,4,broad_joint,confirmation,assumption__radius_mixed__noise_extreme__scale_150,broad_or_stress_assumption,all,nosignal,normal,1,0,0,0.0,-194.3413729999993,,,1,-194.3413729999993,-194.3413729999993,0.0,-194.3413729999993,1.5686733799824606,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,,
broad,4,broad_joint,confirmation,assumption__radius_mixed__noise_extreme__scale_150,broad_or_stress_assumption,extreme,nosignal,normal,1,0,0,0.0,-194.3413729999993,,,1,-194.3413729999993,-194.3413729999993,0.0,-194.3413729999993,1.5686733799824606,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,,
broad,4,broad_joint,all,assumption__radius_mixed__noise_extreme__scale_300,broad_or_stress_assumption,all,nosignal,normal,1,0,0,0.0,-105.69711599999937,,,1,-105.69711599999937,-105.69711599999937,0.0,-105.69711599999937,0.9137740837023776,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,,
broad,4,broad_joint,all,assumption__radius_mixed__noise_extreme__scale_300,broad_or_stress_assumption,extreme,nosignal,normal,1,0,0,0.0,-105.69711599999937,,,1,-105.69711599999937,-105.69711599999937,0.0,-105.69711599999937,0.9137740837023776,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,,
broad,4,broad_joint,confirmation,assumption__radius_mixed__noise_extreme__scale_300,broad_or_stress_assumption,all,nosignal,normal,1,0,0,0.0,-105.69711599999937,,,1,-105.69711599999937,-105.69711599999937,0.0,-105.69711599999937,0.9137740837023776,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,,
broad,4,broad_joint,confirmation,assumption__radius_mixed__noise_extreme__scale_300,broad_or_stress_assumption,extreme,nosignal,normal,1,0,0,0.0,-105.69711599999937,,,1,-105.69711599999937,-105.69711599999937,0.0,-105.69711599999937,0.9137740837023776,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,,
calibrated,4,broad_joint,all,__design_mixture__,design_mixture_only_not_official_population,all,nosignal,normal,8,0,0,0.0,-7.379967000000306,-320.3104148750001,255.46184105937476,8,-7.379967000000306,-2.5165225000000646,0.5,581.1473299999998,-0.08233322326348455,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,-306.58940987500046,258.12566136874943
calibrated,4,broad_joint,all,__design_mixture__,design_mixture_only_not_official_population,correlated,nosignal,normal,6,0,0,0.0,-17.23224250000021,-415.87298683333364,336.56527464999954,6,-17.23224250000021,-2.5165225000000646,0.5,581.1473299999998,-0.033952738846791224,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,-410.17052066666685,348.01464483333285
calibrated,4,broad_joint,all,__design_mixture__,design_mixture_only_not_official_population,extreme,nosignal,normal,2,0,0,0.0,22.17685949999941,-103.68012500000077,148.0338439999996,2,22.17685949999941,22.17685949999941,0.5,148.0338439999996,-0.22747467651356457,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,-103.68012500000077,148.0338439999996
calibrated,4,broad_joint,confirmation,__design_mixture__,design_mixture_only_not_official_population,all,nosignal,normal,8,0,0,0.0,-7.379967000000306,-313.60620788437535,266.53307590312414,8,-7.379967000000306,-2.5165225000000646,0.5,581.1473299999998,-0.08233322326348455,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,-339.6251647374999,266.56213456562483
calibrated,4,broad_joint,confirmation,__design_mixture__,design_mixture_only_not_official_population,correlated,nosignal,normal,6,0,0,0.0,-17.23224250000021,-434.75454359999975,336.4859688333333,6,-17.23224250000021,-2.5165225000000646,0.5,581.1473299999998,-0.033952738846791224,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,-410.17052066666685,339.65820149999973
calibrated,4,broad_joint,confirmation,__design_mixture__,design_mixture_only_not_official_population,extreme,nosignal,normal,2,0,0,0.0,22.17685949999941,-103.68012500000077,148.0338439999996,2,22.17685949999941,22.17685949999941,0.5,148.0338439999996,-0.22747467651356457,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,-103.68012500000077,148.0338439999996
calibrated,4,broad_joint,all,mixed_correlated150_after_observable_screen,unresolved,all,nosignal,normal,6,0,0,0.0,-17.23224250000021,-410.31308232083325,324.71624855416525,6,-17.23224250000021,-2.5165225000000646,0.5,581.1473299999998,-0.033952738846791224,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,-452.2452127708331,339.65820149999973
calibrated,4,broad_joint,all,mixed_correlated150_after_observable_screen,unresolved,correlated,nosignal,normal,6,0,0,0.0,-17.23224250000021,-402.0229884166667,339.65820149999973,6,-17.23224250000021,-2.5165225000000646,0.5,581.1473299999998,-0.033952738846791224,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,-428.60909804999994,336.4859688333333
calibrated,4,broad_joint,confirmation,mixed_correlated150_after_observable_screen,unresolved,all,nosignal,normal,6,0,0,0.0,-17.23224250000021,-428.68877414999986,331.3017581666666,6,-17.23224250000021,-2.5165225000000646,0.5,581.1473299999998,-0.033952738846791224,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,-415.87298683333364,339.65820149999973
calibrated,4,broad_joint,confirmation,mixed_correlated150_after_observable_screen,unresolved,correlated,nosignal,normal,6,0,0,0.0,-17.23224250000021,-415.87298683333364,336.4859688333333,6,-17.23224250000021,-2.5165225000000646,0.5,581.1473299999998,-0.033952738846791224,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,-402.0229884166667,336.4859688333333
