case_id,problem,pool,composition_model,mechanism_id,partition,variant,baseline_variant,baseline_complete,candidate_complete,total_actual_time_delta_s,movement_s_delta,measurement_s_delta,switch_s_delta,optical_s_delta,laser_s_delta,walk_distance_m_delta,measures_delta,clear_attempts_delta,failed_clear_attempts_delta,component_residual_s
round-broad-p4-0027-2b329bd6e6c29a1e,4,broad,broad_joint,assumption__radius_min__noise_deterministic__scale_75,development,joint_triangular_l1,joint_triangular_l5,True,True,-176.0549460000002,-100.05494297009409,-100,0,24,0,-500.27471485047136,-20,8,8,-3.0299061108962633e-06
round-broad-p4-0027-2b329bd6e6c29a1e,4,broad,broad_joint,assumption__radius_min__noise_deterministic__scale_75,development,joint_triangular_l2,joint_triangular_l5,True,True,-95.84825600000113,-50.84825370064391,-60,0,15,0,-254.24126850321773,-12,5,5,-2.299357220181264e-06
round-broad-p4-0027-2b329bd6e6c29a1e,4,broad,broad_joint,assumption__radius_min__noise_deterministic__scale_75,development,joint_triangular_l3,joint_triangular_l5,True,True,-81.4827030000015,-49.48270176698861,-35,0,3,0,-247.41350883494306,-7,1,1,-1.23301288112998e-06
round-broad-p4-0029-854fb691768288f6,4,broad,broad_joint,assumption__radius_min__noise_extreme__scale_75,development,joint_triangular_l1,joint_triangular_l5,True,True,712.4687709999998,488.4687735062598,-130,0,354,0,2442.343867531301,-26,118,118,-2.506259988876991e-06
round-broad-p4-0029-854fb691768288f6,4,broad,broad_joint,assumption__radius_min__noise_extreme__scale_75,development,joint_triangular_l2,joint_triangular_l5,True,True,695.5806560000001,478.58065658309897,-65,0,282,0,2392.9032829154967,-13,94,94,-5.830988811794668e-07
round-broad-p4-0029-854fb691768288f6,4,broad,broad_joint,assumption__radius_min__noise_extreme__scale_75,development,joint_triangular_l3,joint_triangular_l5,True,True,788.5403249999999,547.540323445317,-35,0,276,0,2737.7016172265867,-7,92,92,1.5546829672530293e-06
round-broad-p4-0030-bed34a199bfa4b17,4,broad,broad_joint,assumption__radius_max__noise_deterministic__scale_75,development,joint_triangular_l1,joint_triangular_l5,True,True,-1077.7392389999986,-901.7392316051682,-215,0,39,0,-4508.696158025843,-43,13,13,-7.394830390694551e-06
round-broad-p4-0030-bed34a199bfa4b17,4,broad,broad_joint,assumption__radius_max__noise_deterministic__scale_75,development,joint_triangular_l2,joint_triangular_l5,True,True,-729.5211679999993,-595.5211619504462,-155,0,21,0,-2977.6058097522327,-31,7,7,-6.049553121556528e-06
round-broad-p4-0030-bed34a199bfa4b17,4,broad,broad_joint,assumption__radius_max__noise_deterministic__scale_75,development,joint_triangular_l3,joint_triangular_l5,True,True,-533.6344689999987,-445.63446457973623,-100,0,12,0,-2228.172322898681,-20,4,4,-4.420262484927662e-06
round-broad-p4-0033-d4d6404c5e394ff9,4,broad,broad_joint,assumption__radius_mixed__noise_deterministic__scale_75,development,joint_triangular_l1,joint_triangular_l5,True,True,-416.58455200000026,-478.5845441535366,-250,0,312,0,-2392.9227207676813,-50,104,104,-7.846463631722145e-06
round-broad-p4-0033-d4d6404c5e394ff9,4,broad,broad_joint,assumption__radius_mixed__noise_deterministic__scale_75,development,joint_triangular_l2,joint_triangular_l5,True,True,-79.33357799999976,-191.33357263843936,-185,0,297,0,-956.6678631921968,-37,99,99,-5.361560397432186e-06
round-broad-p4-0033-d4d6404c5e394ff9,4,broad,broad_joint,assumption__radius_mixed__noise_deterministic__scale_75,development,joint_triangular_l3,joint_triangular_l5,True,True,267.51069500000085,93.51070015327787,-120,0,294,0,467.553500766393,-24,98,98,-5.153277015779167e-06
round-broad-p4-0034-50993edfcedbc01e,4,broad,broad_joint,assumption__radius_mixed__noise_correlated__scale_75,development,joint_triangular_l1,joint_triangular_l5,True,True,-851.4155419999988,-706.4155397300219,-170,1,24,0,-3532.077698650108,-34,8,8,-2.2699769033351913e-06
round-broad-p4-0034-50993edfcedbc01e,4,broad,broad_joint,assumption__radius_mixed__noise_correlated__scale_75,development,joint_triangular_l2,joint_triangular_l5,True,True,-730.5882869999987,-624.5882846031645,-110,1,3,0,-3122.941423015822,-22,1,1,-2.396834133833181e-06
round-broad-p4-0034-50993edfcedbc01e,4,broad,broad_joint,assumption__radius_mixed__noise_correlated__scale_75,development,joint_triangular_l3,joint_triangular_l5,True,True,-382.89618399999927,-326.8961823474283,-65,0,9,0,-1634.4809117371406,-13,3,3,-1.6525709725101478e-06
round-broad-p4-0035-e1577bcea4d69764,4,broad,broad_joint,assumption__radius_mixed__noise_extreme__scale_75,development,joint_triangular_l1,joint_triangular_l5,True,True,375.14130000000114,229.1413044508845,-145,0,291,0,1145.706522254426,-29,97,97,-4.450883352546953e-06
round-broad-p4-0035-e1577bcea4d69764,4,broad,broad_joint,assumption__radius_mixed__noise_extreme__scale_75,development,joint_triangular_l2,joint_triangular_l5,True,True,-369.04796799999895,-272.0479629891106,-85,0,-12,0,-1360.2398149455548,-17,-4,-4,-5.010888344259001e-06
round-broad-p4-0035-e1577bcea4d69764,4,broad,broad_joint,assumption__radius_mixed__noise_extreme__scale_75,development,joint_triangular_l3,joint_triangular_l5,True,True,-275.412006999999,-198.4120046808457,-50,0,-27,0,-992.0600234042286,-10,-9,-9,-2.3191532818600535e-06
round-broad-p4-0036-f32f5d18262237df,4,broad,broad_joint,assumption__radius_min__noise_deterministic__scale_150,development,joint_triangular_l1,joint_triangular_l5,True,True,-464.0293180000008,-348.0293162466505,-170,0,54,0,-1740.1465812332535,-34,18,18,-1.7533502614242025e-06
round-broad-p4-0036-f32f5d18262237df,4,broad,broad_joint,assumption__radius_min__noise_deterministic__scale_150,development,joint_triangular_l2,joint_triangular_l5,True,True,-329.2485510000006,-247.2485509836206,-115,0,33,0,-1236.2427549181011,-23,11,11,-1.6379999578930438e-08
round-broad-p4-0036-f32f5d18262237df,4,broad,broad_joint,assumption__radius_min__noise_deterministic__scale_150,development,joint_triangular_l3,joint_triangular_l5,True,True,-226.74483800000053,-184.74483873732697,-75,0,33,0,-923.724193686634,-15,11,11,7.373264452326111e-07
round-broad-p4-0037-7a14d0c46522d9a2,4,broad,broad_joint,assumption__radius_min__noise_correlated__scale_150,development,joint_triangular_l1,joint_triangular_l5,True,True,-552.6960099999997,-410.6960084816501,-130,0,-12,0,-2053.4800424082496,-26,-4,-4,-1.5183495634119026e-06
round-broad-p4-0037-7a14d0c46522d9a2,4,broad,broad_joint,assumption__radius_min__noise_correlated__scale_150,development,joint_triangular_l2,joint_triangular_l5,True,True,-474.93568699999923,-372.935686166461,-90,0,-12,0,-1864.678430832304,-18,-4,-4,-8.335382517543621e-07
round-broad-p4-0037-7a14d0c46522d9a2,4,broad,broad_joint,assumption__radius_min__noise_correlated__scale_150,development,joint_triangular_l3,joint_triangular_l5,True,True,-375.49256500000047,-303.4925648608096,-60,0,-12,0,-1517.4628243040497,-12,-4,-4,-1.3919088814873248e-07
round-broad-p4-0042-d817a6b88e6c92c7,4,broad,broad_joint,assumption__radius_mixed__noise_deterministic__scale_150,development,joint_triangular_l1,joint_triangular_l5,True,True,-854.1280459999998,-746.1280380831322,-225,0,117,0,-3730.6401904156664,-45,39,39,-7.916867616586387e-06
round-broad-p4-0042-d817a6b88e6c92c7,4,broad,broad_joint,assumption__radius_mixed__noise_deterministic__scale_150,development,joint_triangular_l2,joint_triangular_l5,True,True,-794.0338050000009,-654.0338015587276,-155,0,15,0,-3270.1690077936364,-31,5,5,-3.441273292992264e-06
round-broad-p4-0042-d817a6b88e6c92c7,4,broad,broad_joint,assumption__radius_mixed__noise_deterministic__scale_150,development,joint_triangular_l3,joint_triangular_l5,True,True,-569.3968270000005,-483.39682350226576,-95,0,9,0,-2416.9841175113324,-19,3,3,-3.4977347240783274e-06
round-broad-p4-0043-c0f86acb2f770b17,4,broad,broad_joint,assumption__radius_mixed__noise_correlated__scale_150,development,joint_triangular_l1,joint_triangular_l5,True,True,870.1394,555.1394025684585,-165,0,480,0,2775.697012842291,-33,160,160,-2.568458512541838e-06
round-broad-p4-0043-c0f86acb2f770b17,4,broad,broad_joint,assumption__radius_mixed__noise_correlated__scale_150,development,joint_triangular_l2,joint_triangular_l5,True,True,933.2171569999991,620.2171601770424,-110,0,423,0,3101.0858008852083,-22,141,141,-3.177043254254386e-06
round-broad-p4-0043-c0f86acb2f770b17,4,broad,broad_joint,assumption__radius_mixed__noise_correlated__scale_150,development,joint_triangular_l3,joint_triangular_l5,True,True,1016.6745119999996,663.6745146498033,-70,0,423,0,3318.372573249013,-14,141,141,-2.6498037186684087e-06
round-broad-p4-0044-1d0c0d3b03d74c65,4,broad,broad_joint,assumption__radius_mixed__noise_extreme__scale_150,development,joint_triangular_l1,joint_triangular_l5,True,True,-826.6269309999989,-653.6269270268604,-245,0,72,0,-3268.134635134302,-49,24,24,-3.973138518631458e-06
round-broad-p4-0044-1d0c0d3b03d74c65,4,broad,broad_joint,assumption__radius_mixed__noise_extreme__scale_150,development,joint_triangular_l2,joint_triangular_l5,True,True,-519.2928219999994,-393.29281833562163,-165,0,39,0,-1966.4640916781063,-33,13,13,-3.664377800305374e-06
round-broad-p4-0044-1d0c0d3b03d74c65,4,broad,broad_joint,assumption__radius_mixed__noise_extreme__scale_150,development,joint_triangular_l3,joint_triangular_l5,True,True,-354.2288849999986,-279.2288813173054,-105,0,30,0,-1396.144406586529,-21,10,10,-3.682693204609677e-06
round-broad-p4-0046-15f12c3598dc2c17,4,broad,broad_joint,assumption__radius_min__noise_correlated__scale_300,development,joint_triangular_l1,joint_triangular_l5,True,True,-305.2945389999986,-224.29453827145062,-75,0,-6,0,-1121.4726913572522,-15,-2,-2,-7.285480023710988e-07
round-broad-p4-0046-15f12c3598dc2c17,4,broad,broad_joint,assumption__radius_min__noise_correlated__scale_300,development,joint_triangular_l2,joint_triangular_l5,True,True,-188.36377899999934,-131.36377764838562,-45,0,-12,0,-656.8188882419272,-9,-4,-4,-1.3516137187252752e-06
round-broad-p4-0046-15f12c3598dc2c17,4,broad,broad_joint,assumption__radius_min__noise_correlated__scale_300,development,joint_triangular_l3,joint_triangular_l5,True,True,-166.0818220000001,-121.08182075675268,-30,0,-15,0,-605.4091037837643,-6,-5,-5,-1.2432474250090308e-06
round-broad-p4-0047-3e4dbbb7bc404959,4,broad,broad_joint,assumption__radius_min__noise_extreme__scale_300,development,joint_triangular_l1,joint_triangular_l5,True,True,-187.7905350000001,-128.79053433954505,-80,0,21,0,-643.952671697727,-16,7,7,-6.604550435440615e-07
round-broad-p4-0047-3e4dbbb7bc404959,4,broad,broad_joint,assumption__radius_min__noise_extreme__scale_300,development,joint_triangular_l2,joint_triangular_l5,True,True,-156.15856499999973,-111.15856534303293,-45,0,0,0,-555.7928267151656,-9,0,0,3.4303320717299357e-07
round-broad-p4-0047-3e4dbbb7bc404959,4,broad,broad_joint,assumption__radius_min__noise_extreme__scale_300,development,joint_triangular_l3,joint_triangular_l5,True,True,-127.39799299999868,-97.39799375559323,-30,0,0,0,-486.9899687779689,-6,0,0,7.555945558124222e-07
round-broad-p4-0048-f7f9229ec56c6b0a,4,broad,broad_joint,assumption__radius_max__noise_deterministic__scale_300,development,joint_triangular_l1,joint_triangular_l5,True,True,-450.9392799999987,-382.93927598248047,-140,0,72,0,-1914.6963799123987,-28,24,24,-4.01751822209917e-06
round-broad-p4-0048-f7f9229ec56c6b0a,4,broad,broad_joint,assumption__radius_max__noise_deterministic__scale_300,development,joint_triangular_l2,joint_triangular_l5,True,True,-432.0001949999987,-369.00019250742844,-90,0,27,0,-1845.0009625371385,-18,9,9,-2.492570274625905e-06
round-broad-p4-0048-f7f9229ec56c6b0a,4,broad,broad_joint,assumption__radius_max__noise_deterministic__scale_300,development,joint_triangular_l3,joint_triangular_l5,True,True,-375.4261370000004,-327.4261352488702,-60,0,12,0,-1637.1306762443492,-12,4,4,-1.7511301848571748e-06
round-broad-p4-0049-e372135edca31aa0,4,broad,broad_joint,assumption__radius_max__noise_correlated__scale_300,development,joint_triangular_l1,joint_triangular_l5,True,True,-485.19324900000174,-456.1932469092226,-275,0,246,0,-2280.966234546111,-55,82,82,-2.0907791622448713e-06
round-broad-p4-0049-e372135edca31aa0,4,broad,broad_joint,assumption__radius_max__noise_correlated__scale_300,development,joint_triangular_l2,joint_triangular_l5,True,True,-102.97543700000097,-148.97543430268342,-200,0,246,0,-744.8771715134135,-40,82,82,-2.69731754087843e-06
round-broad-p4-0049-e372135edca31aa0,4,broad,broad_joint,assumption__radius_max__noise_correlated__scale_300,development,joint_triangular_l3,joint_triangular_l5,True,True,86.83705299999929,-26.162946862055833,-130,0,243,0,-130.8147343102828,-26,81,81,-1.3794488040730357e-07
round-broad-p4-0051-0179de74d1bd1616,4,broad,broad_joint,assumption__radius_mixed__noise_deterministic__scale_300,development,joint_triangular_l1,joint_triangular_l5,True,True,-495.9543159999994,-397.9543125453565,-245,0,147,0,-1989.7715627267826,-49,49,49,-3.454642865108326e-06
round-broad-p4-0051-0179de74d1bd1616,4,broad,broad_joint,assumption__radius_mixed__noise_deterministic__scale_300,development,joint_triangular_l2,joint_triangular_l5,True,True,-702.8020770000003,-521.8020717431591,-175,0,-6,0,-2609.010358715801,-35,-2,-2,-5.256841177470051e-06
round-broad-p4-0051-0179de74d1bd1616,4,broad,broad_joint,assumption__radius_mixed__noise_deterministic__scale_300,development,joint_triangular_l3,joint_triangular_l5,True,True,-512.6403539999992,-391.64035177950063,-115,0,-6,0,-1958.2017588975068,-23,-2,-2,-2.2204985725693405e-06
round-broad-p4-0052-4ab92f84094d2a21,4,broad,broad_joint,assumption__radius_mixed__noise_correlated__scale_300,development,joint_triangular_l1,joint_triangular_l5,True,True,441.7101309999998,287.7101332786606,-125,0,279,0,1438.5506663933047,-25,93,93,-2.2786607587477192e-06
round-broad-p4-0052-4ab92f84094d2a21,4,broad,broad_joint,assumption__radius_mixed__noise_correlated__scale_300,development,joint_triangular_l2,joint_triangular_l5,True,True,-217.58513399999902,-169.58513179458714,-75,0,27,0,-847.9256589729339,-15,9,9,-2.205411874456331e-06
round-broad-p4-0052-4ab92f84094d2a21,4,broad,broad_joint,assumption__radius_mixed__noise_correlated__scale_300,development,joint_triangular_l3,joint_triangular_l5,True,True,-137.5917819999995,-114.59178110576067,-50,0,27,0,-572.9589055288088,-10,9,9,-8.942388376453891e-07
round-broad-p4-0053-1e6a50fe55a960be,4,broad,broad_joint,assumption__radius_mixed__noise_extreme__scale_300,development,joint_triangular_l1,joint_triangular_l5,True,True,-411.3607149999989,-356.3607082332783,-175,0,120,0,-1781.8035411663877,-35,40,40,-6.766720616724342e-06
round-broad-p4-0053-1e6a50fe55a960be,4,broad,broad_joint,assumption__radius_mixed__noise_extreme__scale_300,development,joint_triangular_l2,joint_triangular_l5,True,True,-259.5248019999999,-246.5247982745641,-130,0,117,0,-1232.6239913728205,-26,39,39,-3.7254358176141977e-06
round-broad-p4-0053-1e6a50fe55a960be,4,broad,broad_joint,assumption__radius_mixed__noise_extreme__scale_300,development,joint_triangular_l3,joint_triangular_l5,True,True,-116.18800100000044,-148.18799913957628,-85,0,117,0,-740.9399956978814,-17,39,39,-1.8604241631692275e-06
round-broad-p4-0054-f07f363cfd31b5b6,4,broad,broad_joint,assumption__radius_min__noise_deterministic__scale_75,development,joint_triangular_l1,joint_triangular_l5,True,True,-322.1782579999999,-227.17825248390182,-185,0,90,0,-1135.8912624195145,-37,30,30,-5.516098099178635e-06
round-broad-p4-0054-f07f363cfd31b5b6,4,broad,broad_joint,assumption__radius_min__noise_deterministic__scale_75,development,joint_triangular_l2,joint_triangular_l5,True,True,-169.0364580000005,-112.03645587221581,-135,0,78,0,-560.1822793610845,-27,26,26,-2.127784682670608e-06
round-broad-p4-0054-f07f363cfd31b5b6,4,broad,broad_joint,assumption__radius_min__noise_deterministic__scale_75,development,joint_triangular_l3,joint_triangular_l5,True,True,-52.88890900000115,-37.88890662326412,-90,0,75,0,-189.44453311632242,-18,25,25,-2.3767370294081047e-06
round-broad-p4-0055-84656770887cd070,4,broad,broad_joint,assumption__radius_min__noise_correlated__scale_75,development,joint_triangular_l1,joint_triangular_l5,True,True,-750.1769160000003,-559.1769118829152,-200,0,9,0,-2795.884559414575,-40,3,3,-4.117085154575761e-06
round-broad-p4-0055-84656770887cd070,4,broad,broad_joint,assumption__radius_min__noise_correlated__scale_75,development,joint_triangular_l2,joint_triangular_l5,True,True,-507.2331640000011,-366.23316215891464,-150,0,9,0,-1831.1658107945768,-30,3,3,-1.8410864868201315e-06
round-broad-p4-0055-84656770887cd070,4,broad,broad_joint,assumption__radius_min__noise_correlated__scale_75,development,joint_triangular_l3,joint_triangular_l5,True,True,-371.315568,-280.3155664055721,-100,0,9,0,-1401.5778320278623,-20,3,3,-1.5944278857205063e-06
round-broad-p4-0056-86498d8a05ccf603,4,broad,broad_joint,assumption__radius_min__noise_extreme__scale_75,development,joint_triangular_l1,joint_triangular_l5,True,True,236.47199399999954,148.47199610307143,-140,0,228,0,742.3599805153572,-28,76,76,-2.103071892634034e-06
round-broad-p4-0056-86498d8a05ccf603,4,broad,broad_joint,assumption__radius_min__noise_extreme__scale_75,development,joint_triangular_l2,joint_triangular_l5,True,True,336.5286939999987,220.52869533558987,-100,0,216,0,1102.6434766779494,-20,72,72,-1.3355911505641416e-06
round-broad-p4-0056-86498d8a05ccf603,4,broad,broad_joint,assumption__radius_min__noise_extreme__scale_75,development,joint_triangular_l3,joint_triangular_l5,True,True,-205.19344000000092,-155.19344023887425,-65,0,15,0,-775.9672011943767,-13,5,5,2.3887332645244896e-07
round-broad-p4-0057-e2aba1a4f4d957fb,4,broad,broad_joint,assumption__radius_max__noise_deterministic__scale_75,development,joint_triangular_l1,joint_triangular_l5,True,True,-914.4495800000004,-748.4495769507957,-190,0,24,0,-3742.2478847539824,-38,8,8,-3.049204678973183e-06
