partition,pool,composition_model,mechanism_id,variant,n,complete,failures,hull_violations,penalized_time_mean_s,interpretation,total_virtual_time_s_n,total_virtual_time_s_mean,total_virtual_time_s_median,total_virtual_time_s_p90,total_virtual_time_s_p95,total_virtual_time_s_max,walk_distance_m_n,walk_distance_m_mean,walk_distance_m_median,walk_distance_m_p90,walk_distance_m_p95,walk_distance_m_max,measures_n,measures_mean,measures_median,measures_p90,measures_p95,measures_max,switches_n,switches_mean,switches_median,switches_p90,switches_p95,switches_max,failed_clear_attempts_n,failed_clear_attempts_mean,failed_clear_attempts_median,failed_clear_attempts_p90,failed_clear_attempts_p95,failed_clear_attempts_max,failed_clear_cost_s_n,failed_clear_cost_s_mean,failed_clear_cost_s_median,failed_clear_cost_s_p90,failed_clear_cost_s_p95,failed_clear_cost_s_max,fallback_targets_n,fallback_targets_mean,fallback_targets_median,fallback_targets_p90,fallback_targets_p95,fallback_targets_max,post_clear_stop_tail_s_n,post_clear_stop_tail_s_mean,post_clear_stop_tail_s_median,post_clear_stop_tail_s_p90,post_clear_stop_tail_s_p95,post_clear_stop_tail_s_max,post_clear_measurements_n,post_clear_measurements_mean,post_clear_measurements_median,post_clear_measurements_p90,post_clear_measurements_p95,post_clear_measurements_max,movement_s_n,movement_s_mean,movement_s_median,movement_s_p90,movement_s_p95,movement_s_max,measurement_s_n,measurement_s_mean,measurement_s_median,measurement_s_p90,measurement_s_p95,measurement_s_max,optical_s_n,optical_s_mean,optical_s_median,optical_s_p90,optical_s_p95,optical_s_max,laser_s_n,laser_s_mean,laser_s_median,laser_s_p90,laser_s_p95,laser_s_max,program_real_time_s_n,program_real_time_s_mean,program_real_time_s_median,program_real_time_s_p90,program_real_time_s_p95,program_real_time_s_max
development,broad,broad_joint,assumption__radius_max__noise_deterministic__scale_300,current,3,3,0,0,11893.449843333334,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,3,11893.449843333334,11629.52403,13376.2145868,13594.5509064,13812.887226,3,49298.915878397114,49192.62014088638,55630.07292801248,56434.75452640324,57239.436124794,3,245.66666666666666,224,276.8,283.40000000000003,290,3,223.66666666666666,202,255.60000000000002,262.29999999999995,269,3,168.33333333333334,132,283.2,302.09999999999997,321,3,505.0,396.0,849.6000000000001,906.3,963.0,3,13.0,13,14.6,14.799999999999999,15,3,574.0914130000001,0.0,1377.8193912000004,1550.0468151000002,1722.2742390000003,3,14.0,0,33.6,37.8,42,3,9859.78317567942,9838.524028177275,11126.014585602496,11286.950905280648,11447.8872249588,3,1228.3333333333333,1120.0,1384.0,1416.9999999999998,1450.0,3,551.0,444.0,897.6,954.3,1011.0,3,30.666666666666668,32.0,32.0,32.0,32.0,3,3.0010814333024123,3.022233200026676,3.5510659999679777,3.61717009996064,3.6832741999533027
development,broad,broad_joint,assumption__radius_max__noise_deterministic__scale_300,local_cover,3,3,0,0,11499.098359000001,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,3,11499.098359000001,11133.329921,12791.5983706,12998.8819268,13206.165483,3,47877.15846772088,47641.64961205911,53336.99185664971,54048.90963722352,54760.82741779735,3,245.66666666666666,224,276.8,283.40000000000003,290,3,223.66666666666666,202,255.60000000000002,262.29999999999995,269,3,131.66666666666666,70,241.20000000000002,262.59999999999997,284,3,395.0,210.0,723.6,787.8,852.0,3,13.0,13,14.6,14.799999999999999,15,3,574.0914130000001,0.0,1377.8193912000004,1550.0468151000002,1722.2742390000003,3,14.0,0,33.6,37.8,42,3,9575.431693544177,9528.329922411822,10667.398371329942,10809.781927444707,10952.16548355947,3,1228.3333333333333,1120.0,1384.0,1416.9999999999998,1450.0,3,441.0,258.0,771.6,835.8,900.0,3,30.666666666666668,32.0,32.0,32.0,32.0,3,3.7666818000143394,3.3089283000444993,4.987348700012081,5.197151250008028,5.406953800003976
development,broad,broad_joint,assumption__radius_max__noise_deterministic__scale_75,combined_cover,3,3,0,0,9999.653640333334,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,3,9999.653640333334,9936.747203,10139.1765782,10164.480250100001,10189.783922,3,40451.60153667445,39697.14899033018,42210.565493616974,42524.742556527824,42838.919619438675,3,238.66666666666666,230,283.6,290.29999999999995,297,3,223.0,215,267.8,274.4,281,3,141.0,143,161.4,163.7,166,3,423.0,429.0,484.20000000000005,491.09999999999997,498.0,3,13.0,12,14.399999999999999,14.7,15,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0,0.0,0.0,0,3,8090.32030733489,7939.429798066036,8442.113098723396,8504.948511305565,8567.783923887735,3,1193.3333333333333,1150.0,1418.0,1451.4999999999998,1485.0,3,465.0,474.0,526.8,533.4,540.0,3,28.0,28.0,29.599999999999998,29.799999999999997,30.0,3,3.5480210666622347,3.4641212000278756,3.766172319999896,3.8039287099963985,3.841685099992901
development,broad,broad_joint,assumption__radius_max__noise_deterministic__scale_75,coverage,3,3,0,0,10101.458695666666,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,3,10101.458695666666,10055.516622,10556.3210692,10618.9216251,10681.522181,3,40990.62680790804,40597.58312196143,43853.605341905815,44260.60811939886,44667.61089689191,3,238.66666666666666,230,283.6,290.29999999999995,297,3,223.0,215,267.8,274.4,281,3,139.0,167,181.39999999999998,183.2,185,3,417.0,501.0,544.1999999999999,549.6,555.0,3,13.0,12,14.399999999999999,14.7,15,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0,0.0,0.0,0,3,8198.125361581608,8119.516624392285,8770.721068381163,8852.121623879773,8933.522179378382,3,1193.3333333333333,1150.0,1418.0,1451.4999999999998,1485.0,3,459.0,543.0,588.6,594.3000000000001,600.0,3,28.0,28.0,29.599999999999998,29.799999999999997,30.0,3,2.7817082333688936,2.833651600056328,2.916971999988891,2.9273870499804615,2.937802099972032
development,broad,broad_joint,assumption__radius_max__noise_deterministic__scale_75,current,3,3,0,0,11609.670531666668,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,3,11609.670531666668,11815.27719,11973.934422,11993.766576,12013.59873,3,47690.01933322686,47746.38595963096,48655.67211695136,48769.332886616416,48882.99365628146,3,277.0,266,313.2,319.09999999999997,325,3,253.66666666666666,240,290.4,296.7,303,3,121.0,91,177.4,188.2,199,3,363.0,273.0,532.2,564.6,597.0,3,13.333333333333334,14,14.799999999999999,14.899999999999999,15,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0,0.0,0.0,0,3,9538.003866645371,9549.277191926192,9731.134423390273,9753.86657732328,9776.598731256292,3,1385.0,1330.0,1566.0,1595.5,1625.0,3,405.0,312.0,573.6,606.3,639.0,3,28.0,28.0,29.599999999999998,29.799999999999997,30.0,3,2.8856576666391143,2.858272399986163,3.02654087995179,3.047574439947493,3.0686079999431968
development,broad,broad_joint,assumption__radius_max__noise_deterministic__scale_75,local_cover,3,3,0,0,11516.992666,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,3,11516.992666,11809.410207,11937.231778200001,11953.2094746,11969.187171,3,47231.6300081874,48005.93586895695,48022.828007867814,48024.939525231675,48027.05104259553,3,277.0,266,313.2,319.09999999999997,325,3,253.66666666666666,240,290.4,296.7,303,3,120.66666666666667,125,175.4,181.7,188,3,362.0,375.0,526.2,545.1,564.0,3,13.333333333333334,14,14.799999999999999,14.899999999999999,15,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0,0.0,0.0,0,3,9446.32600163748,9601.18717379139,9604.565601573562,9604.987905046335,9605.410208519106,3,1385.0,1330.0,1566.0,1595.5,1625.0,3,404.0,414.0,567.6,586.8,606.0,3,28.0,28.0,29.599999999999998,29.799999999999997,30.0,3,3.7048990666711084,3.6890109000960365,4.239771300018765,4.308616350009106,4.377461399999447
development,broad,broad_joint,assumption__radius_max__noise_extreme__scale_150,combined_cover,3,3,0,0,9136.746821333334,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,3,9136.746821333334,9127.310567,9707.0883118,9779.5605299,9852.032748,3,36920.400783267454,37121.552836314455,38356.44157185399,38510.802663796436,38665.163755738875,3,255.33333333333334,246,297.2,303.6,310,3,237.0,227,278.2,284.6,291,3,58.0,62,69.2,70.1,71,3,174.0,186.0,207.6,210.3,213.0,3,12.333333333333334,12,12.8,12.9,13,3,900.4716870000002,846.3386380000002,1653.3288660000003,1754.2026445000001,1855.0764230000004,3,29.333333333333332,24,56.0,60.0,64,3,7384.080156653491,7424.310567262891,7671.288314370799,7702.160532759287,7733.032751147775,3,1276.6666666666667,1230.0,1486.0,1518.0,1550.0,3,213.0,222.0,246.0,249.0,252.0,3,26.0,26.0,27.6,27.799999999999997,28.0,3,2.9679254000851265,3.069623100105673,3.2445733400993046,3.2664421200985085,3.288310900097713
development,broad,broad_joint,assumption__radius_max__noise_extreme__scale_150,coverage,3,3,0,0,9107.120825,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,3,9107.120825,9128.765225,9599.6601514,9658.5220172,9717.383883,3,36877.27079415709,37188.826117279874,38059.30075490408,38168.1100846071,38276.91941431013,3,255.33333333333334,246,297.2,303.6,310,3,237.0,227,278.2,284.6,291,3,51.0,52,56.800000000000004,57.4,58,3,153.0,156.0,170.4,172.20000000000002,174.0,3,12.0,12,12.8,12.9,13,3,900.6241176666666,846.3386380000002,1653.6946995999997,1754.6142072999996,1855.5337149999996,3,29.333333333333332,24,56.0,60.0,64,3,7375.45415883142,7437.765223455975,7611.860150980815,7633.62201692142,7655.3838828620255,3,1276.6666666666667,1230.0,1486.0,1518.0,1550.0,3,192.0,195.0,207.0,208.5,210.0,3,26.0,26.0,27.6,27.799999999999997,28.0,3,2.5436703333398327,2.5501186000183225,2.7834078799933195,2.812569039990194,2.8417301999870688
development,broad,broad_joint,assumption__radius_max__noise_extreme__scale_150,current,3,3,0,0,10748.874599333334,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,3,10748.874599333334,10738.826642,11121.515206799999,11169.3512774,11217.187348,3,43877.706331725865,43989.13321184947,45650.576027233066,45858.25637915602,46065.93673107897,3,281.3333333333333,288,291.2,291.59999999999997,292,3,258.6666666666667,265,268.2,268.59999999999997,269,3,81.0,70,96.4,99.69999999999999,103,3,243.0,210.0,289.2,299.09999999999997,309.0,3,10.333333333333334,10,11.600000000000001,11.8,12,3,785.1271336666663,1129.4860790000002,1206.6134733999988,1216.2543976999987,1225.8953219999985,3,23.333333333333332,30,38.0,39.0,40,3,8775.541266345172,8797.826642369893,9130.115205446613,9171.651275831202,9213.187346215793,3,1406.6666666666667,1440.0,1456.0,1458.0,1460.0,3,282.0,249.0,330.6,340.8,351.0,3,26.0,26.0,27.6,27.799999999999997,28.0,3,2.5631064000384263,2.6434638000791892,2.6743955600773917,2.6782620300771667,2.682128500076942
development,broad,broad_joint,assumption__radius_max__noise_extreme__scale_150,local_cover,3,3,0,0,10632.589738333334,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,3,10632.589738333334,10665.140152,11165.320851199998,11227.843438599999,11290.366026,3,43326.28203102443,43305.70077175466,45662.60425234833,45957.217187422546,46251.83012249675,3,281.3333333333333,288,291.2,291.59999999999997,292,3,258.6666666666667,265,268.2,268.59999999999997,269,3,79.0,82,115.6,119.8,124,3,237.0,246.0,346.8,359.4,372.0,3,10.333333333333334,10,11.600000000000001,11.8,12,3,784.9662416666664,1128.9464119999993,1206.5511327999998,1216.2517228999998,1225.9523129999998,3,23.333333333333332,30,38.0,39.0,40,3,8665.256406204886,8661.140154350931,9132.520850469666,9191.443437484508,9250.36602449935,3,1406.6666666666667,1440.0,1456.0,1458.0,1460.0,3,276.0,285.0,388.20000000000005,401.09999999999997,414.0,3,26.0,26.0,27.6,27.799999999999997,28.0,3,3.1480156333418563,3.250538200023584,3.3415460400050505,3.352922020002734,3.3642980000004172
development,broad,broad_joint,assumption__radius_max__noise_extreme__scale_300,combined_cover,3,3,0,0,8844.247874666667,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,3,8844.247874666667,8753.948022,9302.291534,9370.834472999999,9439.377412,3,34974.57270638229,34259.740116341854,37385.457664384565,37776.172357889904,38166.88705139524,3,289.6666666666667,296,299.2,299.6,300,3,271.0,277,280.2,280.6,281,3,25.0,30,39.6,40.8,42,3,75.0,90.0,118.80000000000001,122.4,126.0,3,9.0,8,10.4,10.7,11,3,719.9776333333335,956.0730990000002,1154.3024606000004,1179.0811308000004,1203.8598010000005,3,28.666666666666668,36,47.199999999999996,48.599999999999994,50,3,6994.914541276458,6851.948023268371,7477.091532876913,7555.234471577981,7633.3774102790485,3,1448.3333333333333,1480.0,1496.0,1498.0,1500.0,3,108.0,123.0,154.2,158.1,162.0,3,22.0,22.0,23.6,23.8,24.0,3,2.5813070999768875,2.6078843999421224,2.6913427199935542,2.701775009999983,2.712207300006412
development,broad,broad_joint,assumption__radius_max__noise_extreme__scale_300,coverage,3,3,0,0,8893.305755333333,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,3,8893.305755333333,8819.794129,9355.8835722,9422.8947526,9489.905933,3,35154.86210756325,34483.9706465021,37596.41784694505,37985.47374700042,38374.52964705579,3,289.6666666666667,296,299.2,299.6,300,3,271.0,277,280.2,280.6,281,3,29.333333333333332,37,43.4,44.199999999999996,45,3,88.0,111.0,130.2,132.6,135.0,3,9.0,8,10.4,10.7,11,3,719.7049173333335,955.8171860000002,1153.8014900000003,1178.5495280000002,1203.2975660000002,3,28.666666666666668,36,47.199999999999996,48.599999999999994,50,3,7030.972421512649,6896.7941293004205,7519.28356938901,7597.094749400084,7674.905929411158,3,1448.3333333333333,1480.0,1496.0,1498.0,1500.0,3,121.0,144.0,165.6,168.29999999999998,171.0,3,22.0,22.0,23.6,23.8,24.0,3,2.2592161333110803,2.322023899992928,2.3681674999650566,2.373935449961573,2.379703399958089
development,broad,broad_joint,assumption__radius_max__noise_extreme__scale_300,current,3,3,0,0,10351.965290333334,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,3,10351.965290333334,10275.745371,10618.350768600001,10661.1764433,10704.002118,3,39894.82646254003,39938.726859626004,41367.75385244923,41546.38222655212,41725.01060065503,3,352.3333333333333,361,364.2,364.59999999999997,365,3,328.3333333333333,338,338.79999999999995,338.9,339,3,76.0,91,107.80000000000001,109.89999999999999,112,3,228.0,273.0,323.4,329.7,336.0,3,7.666666666666667,7,8.6,8.8,9,3,2201.066763,1913.228282,3200.7150932000004,3361.6509446,3522.5867960000005,3,80.0,64,124.8,132.39999999999998,140,3,7978.965292508005,7987.745371925201,8273.550770489845,8309.276445310425,8345.002120131005,3,1761.6666666666667,1805.0,1821.0,1823.0,1825.0,3,261.0,306.0,358.8,365.4,372.0,3,22.0,22.0,23.6,23.8,24.0,3,2.5595656333413594,2.510797700029798,2.692118340008892,2.714783420006279,2.7374485000036657
development,broad,broad_joint,assumption__radius_max__noise_extreme__scale_300,local_cover,3,3,0,0,10277.758214333333,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,3,10277.758214333333,10333.894489,10710.251537799999,10757.2961689,10804.3408,3,39513.79108147376,40169.4724537487,41299.25769943232,41440.48085514277,41581.704010853224,3,352.3333333333333,361,364.2,364.59999999999997,365,3,328.3333333333333,338,338.79999999999995,338.9,339,3,76.66666666666667,46,133.2,144.1,155,3,230.0,138.0,399.6,432.29999999999995,465.0,3,8.0,8,8.8,8.9,9,3,2199.770873333334,1915.9149280000001,3195.9929704000006,3356.0027257000006,3516.0124810000007,3,80.0,64,124.8,132.39999999999998,140,3,7902.758216294752,8033.89449074974,8259.851539886464,8288.096171028556,8316.340802170645,3,1761.6666666666667,1805.0,1821.0,1823.0,1825.0,3,263.0,171.0,435.0,468.0,501.0,3,22.0,22.0,23.6,23.8,24.0,3,2.8748842333443463,3.008301299996674,3.0142269800417125,3.0149676900473423,3.015708400052972
development,broad,broad_joint,assumption__radius_max__noise_extreme__scale_75,combined_cover,3,3,0,0,9201.421947333334,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,3,9201.421947333334,9047.551674,9812.427114,9908.036543999999,10003.645974,3,37162.1097437633,36172.75837533561,40093.135580527596,40583.18273117659,41073.22988182559,3,247.0,243,254.20000000000002,255.6,257,3,229.66666666666666,227,237.39999999999998,238.7,240,3,78.66666666666667,89,103.4,105.2,107,3,236.0,267.0,310.2,315.6,321.0,3,11.333333333333334,12,12.8,12.9,13,3,306.2052686666666,0.0,734.8926447999999,826.7542253999998,918.6158059999998,3,10.666666666666666,0,25.6,28.799999999999997,32,3,7432.42194875266,7234.551675067121,8018.627116105518,8116.636546235319,8214.645976365118,3,1235.0,1215.0,1271.0,1278.0,1285.0,3,277.0,315.0,351.0,355.5,360.0,3,27.333333333333332,26.0,30.8,31.4,32.0,3,2.9675643333854773,3.134452600032091,3.416125960089266,3.451335130096413,3.48654430010356
development,broad,broad_joint,assumption__radius_max__noise_extreme__scale_75,coverage,3,3,0,0,9494.241710333334,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,3,9494.241710333334,9823.182486,10015.4314468,10039.4625669,10063.493687,3,38206.208547440714,38910.91242581024,40820.15723454835,41058.81283564061,41297.468436732874,3,247.0,243,254.20000000000002,255.6,257,3,229.66666666666666,227,237.39999999999998,238.7,240,3,106.66666666666667,94,165.2,174.1,183,3,320.0,282.0,495.6,522.3,549.0,3,11.333333333333334,12,12.8,12.9,13,3,306.2052686666666,0.0,734.8926447999999,826.7542253999998,918.6158059999998,3,10.666666666666666,0,25.6,28.799999999999997,32,3,7641.241709488142,7782.182485162048,8164.031446909668,8211.76256712812,8259.493687346574,3,1235.0,1215.0,1271.0,1278.0,1285.0,3,361.0,330.0,536.4,562.1999999999999,588.0,3,27.333333333333332,26.0,30.8,31.4,32.0,3,2.696339000016451,2.970120400073938,3.094918320025317,3.1105180600192397,3.126117800013162
development,broad,broad_joint,assumption__radius_max__noise_extreme__scale_75,current,3,3,0,0,11737.112023,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,3,11737.112023,11836.431772,12963.346324,13104.210643,13245.074962,3,47093.89345053045,47417.15887156983,52503.73162240892,53139.55321626381,53775.3748101187,3,308.3333333333333,308,317.59999999999997,318.8,320,3,285.3333333333333,285,296.2,297.59999999999997,299,3,141.0,177,191.39999999999998,193.2,195,3,423.0,531.0,574.1999999999999,579.6,585.0,3,10.666666666666666,11,12.6,12.8,13,3,445.78016099999996,0.0,1069.8723864,1203.6064347,1337.340483,3,13.333333333333334,0,32.0,36.0,40,3,9418.77869010609,9483.431774313965,10500.746324481786,10627.910643252762,10755.07496202374,3,1541.6666666666667,1540.0,1588.0,1594.0,1600.0,3,464.0,570.0,620.4,626.6999999999999,633.0,3,27.333333333333332,26.0,30.8,31.4,32.0,3,2.9681434333324432,2.8528347000246868,3.2877294199308382,3.342091259919107,3.396453099907376
development,broad,broad_joint,assumption__radius_max__noise_extreme__scale_75,local_cover,3,3,0,0,11451.679626333333,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,3,11451.679626333333,11405.59077,12320.8464476,12435.2534073,12549.660367,3,46106.731477065296,46042.953863160605,50287.232251535184,50817.767050082,51348.30184862883,3,308.3333333333333,308,317.59999999999997,318.8,320,3,285.3333333333333,285,296.2,297.59999999999997,299,3,111.66666666666667,125,125.0,125.0,125,3,335.0,375.0,375.0,375.0,375.0,3,10.666666666666666,11,12.6,12.8,13,3,446.03324366666675,0.0,1070.4797848000003,1204.2897579,1338.0997310000002,3,13.333333333333334,0,32.0,36.0,40,3,9221.34629541306,9208.59077263212,10057.446450307036,10163.5534100164,10269.660369725765,3,1541.6666666666667,1540.0,1588.0,1594.0,1600.0,3,376.0,414.0,421.20000000000005,422.1,423.0,3,27.333333333333332,26.0,30.8,31.4,32.0,3,3.379775800043717,3.2753761000931263,3.7540783400647344,3.813916120061185,3.873753900057636
development,broad,broad_joint,assumption__radius_min__noise_correlated__scale_150,combined_cover,3,3,0,0,7870.111625666667,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,3,7870.111625666667,7850.978159,7914.7425358,7922.713082900001,7930.68363,3,30058.891460351148,30253.365424692456,31406.585726953286,31550.738264735886,31694.89080251849,3,290.0,276,346.4,355.2,364,3,273.6666666666667,261,329.0,337.5,346,3,24.333333333333332,24,25.6,25.8,26,3,73.0,72.0,76.8,77.39999999999999,78.0,3,10.0,10,10.8,10.899999999999999,11,3,769.7551623333333,1039.6892529999996,1223.5988378,1246.5875359000001,1269.576234,3,28.333333333333332,35,47.0,48.49999999999999,50,3,6011.778292070229,6050.673084938491,6281.317145390656,6310.147652947177,6338.978160503698,3,1450.0,1380.0,1732.0,1776.0,1820.0,3,110.0,111.0,118.19999999999999,119.1,120.0,3,24.666666666666668,26.0,27.6,27.799999999999997,28.0,3,2.5748480999997505,2.5371696000220254,2.692163599957712,2.7115378499496727,2.7309120999416336
