case_id,problem,pool,composition_model,partition,error_mode,variant,mechanism_id,mechanism_status,baseline_complete,candidate_complete,baseline_variant,both_complete,completion_delta,penalized_time_delta_s,completed_time_delta_s,completed_reduction_pct,baseline_total_virtual_time_s,candidate_total_virtual_time_s,walk_distance_m_delta,measures_delta,failed_clear_attempts_delta,failed_clear_cost_s_delta,fallback_targets_delta,movement_s_delta,measurement_s_delta,switch_s_delta,optical_s_delta,laser_s_delta,post_clear_stop_tail_s_delta
p4-refinement-confirmation-round-broad-p4-0135-61d537cc237b0e58,4,broad,broad_joint,confirmation,deterministic,coverage,assumption__radius_min__noise_deterministic__scale_75,broad_or_stress_assumption,True,True,current,True,0,1612.5343639999992,1612.5343639999992,-23.25220740112347,6934.973253,8547.507617,7722.671806591636,17,-9,-27.0,-1,1544.5343613183277,85.0,10.0,-27.0,0.0,0.0
p4-refinement-confirmation-round-broad-p4-0136-367e576d6145c17b,4,broad,broad_joint,confirmation,correlated,combined_cover,assumption__radius_min__noise_correlated__scale_75,broad_or_stress_assumption,True,True,current,True,0,-1534.7499019999996,-1534.7499019999996,13.96310559547108,10991.465269,9456.715367,-4463.749498422796,-114,12,36.0,1,-892.7498996845588,-570.0,-108.0,36.0,0.0,0.0
p4-refinement-confirmation-round-broad-p4-0136-367e576d6145c17b,4,broad,broad_joint,confirmation,correlated,coverage,assumption__radius_min__noise_correlated__scale_75,broad_or_stress_assumption,True,True,current,True,0,-1094.659705,-1094.659705,9.959179037642464,10991.465269,9896.805564,-2878.2985249642807,-114,53,159.0,1,-575.659704992856,-570.0,-108.0,159.0,0.0,0.0
p4-refinement-confirmation-round-broad-p4-0137-14490578495b47cf,4,broad,broad_joint,confirmation,extreme,combined_cover,assumption__radius_min__noise_extreme__scale_75,broad_or_stress_assumption,True,True,current,True,0,-1289.1085390000007,-1289.1085390000007,11.600593548198862,11112.436046,9823.327507,-4535.542686069137,-94,59,177.0,1,-907.1085372138277,-470.0,-89.0,177.0,0.0,0.0
p4-refinement-confirmation-round-broad-p4-0137-14490578495b47cf,4,broad,broad_joint,confirmation,extreme,coverage,assumption__radius_min__noise_extreme__scale_75,broad_or_stress_assumption,True,True,current,True,0,682.9092169999985,682.9092169999985,-6.145450144082643,11112.436046,11795.345263,2114.5460964076265,-94,273,819.0,1,422.9092192815242,-470.0,-89.0,819.0,0.0,0.0
p4-refinement-confirmation-round-broad-p4-0138-81a3b220c87494bd,4,broad,broad_joint,confirmation,deterministic,combined_cover,assumption__radius_max__noise_deterministic__scale_75,broad_or_stress_assumption,True,True,current,True,0,-2386.496865000001,-2386.496865000001,21.134343039261886,11292.032407,8905.535542,-9547.484321739335,-75,-12,-36.0,-1,-1909.496864347866,-375.0,-66.0,-36.0,0.0,-2224.972893000001
p4-refinement-confirmation-round-broad-p4-0138-81a3b220c87494bd,4,broad,broad_joint,confirmation,deterministic,coverage,assumption__radius_max__noise_deterministic__scale_75,broad_or_stress_assumption,True,True,current,True,0,-2287.498993000001,-2287.498993000001,20.25763751423496,11292.032407,9004.533414,-9202.494978509458,-75,-2,-6.0,-1,-1840.4989957018906,-375.0,-66.0,-6.0,0.0,-2225.121556000001
p4-refinement-confirmation-round-broad-p4-0139-3e3f3353a3666de3,4,broad,broad_joint,confirmation,correlated,combined_cover,assumption__radius_max__noise_correlated__scale_75,broad_or_stress_assumption,True,True,current,True,0,-1527.057640000001,-1527.057640000001,12.990065934441024,11755.580362,10228.522722,-6430.288195942565,-17,-48,-144.0,1,-1286.0576391885133,-85.0,-12.0,-144.0,0.0,-1961.2673020000002
p4-refinement-confirmation-round-broad-p4-0139-3e3f3353a3666de3,4,broad,broad_joint,confirmation,correlated,coverage,assumption__radius_max__noise_correlated__scale_75,broad_or_stress_assumption,True,True,current,True,0,-1739.9652400000014,-1739.9652400000014,14.801185364054435,11755.580362,10015.615122,-7059.826192525259,-17,-77,-231.0,1,-1411.9652385050522,-85.0,-12.0,-231.0,0.0,-1961.2673020000002
p4-refinement-confirmation-round-broad-p4-0140-566ef65b1088db1d,4,broad,broad_joint,confirmation,extreme,combined_cover,assumption__radius_max__noise_extreme__scale_75,broad_or_stress_assumption,True,True,current,True,0,-626.3727770000005,-626.3727770000005,6.178891083197631,10137.300829,9510.928052,-1886.8638776907828,-52,19,57.0,1,-377.372775538156,-260.0,-46.0,57.0,0.0,-1195.9086819999993
p4-refinement-confirmation-round-broad-p4-0140-566ef65b1088db1d,4,broad,broad_joint,confirmation,extreme,coverage,assumption__radius_max__noise_extreme__scale_75,broad_or_stress_assumption,True,True,current,True,0,-988.7909479999998,-988.7909479999998,9.75398643760619,10137.300829,9148.509881,-2873.954741920781,-52,-36,-108.0,1,-574.7909483841559,-260.0,-46.0,-108.0,0.0,-1195.9086819999993
p4-refinement-confirmation-round-broad-p4-0141-f404011fec77dab9,4,broad,broad_joint,confirmation,deterministic,combined_cover,assumption__radius_mixed__noise_deterministic__scale_75,broad_or_stress_assumption,True,True,current,True,0,356.419613,356.419613,-3.6556218270387717,9749.903843,10106.323456,1287.0980621075796,-9,51,153.0,1,257.4196124215159,-45.0,-9.0,153.0,0.0,-976.4261010000009
p4-refinement-confirmation-round-broad-p4-0141-f404011fec77dab9,4,broad,broad_joint,confirmation,deterministic,coverage,assumption__radius_mixed__noise_deterministic__scale_75,broad_or_stress_assumption,True,True,current,True,0,609.9336739999999,609.9336739999999,-6.255791685965245,9749.903843,10359.837517,2264.6683646415186,-9,70,210.0,1,452.9336729283041,-45.0,-8.0,210.0,0.0,-976.4261010000009
p4-refinement-confirmation-round-broad-p4-0142-bce4504ca901f1cd,4,broad,broad_joint,confirmation,correlated,combined_cover,assumption__radius_mixed__noise_correlated__scale_75,broad_or_stress_assumption,True,True,current,True,0,-1850.184671000001,-1850.184671000001,16.792444698764513,11017.958994,9167.774323,-7725.92337183161,-85,66,198.0,-1,-1545.1846743663218,-425.0,-78.0,198.0,0.0,1170.692191
p4-refinement-confirmation-round-broad-p4-0142-bce4504ca901f1cd,4,broad,broad_joint,confirmation,correlated,coverage,assumption__radius_mixed__noise_correlated__scale_75,broad_or_stress_assumption,True,True,current,True,0,-1844.3311009999998,-1844.3311009999998,16.739317163953494,11017.958994,9173.627893,-7696.65551537359,-85,66,198.0,-1,-1539.3311030747172,-425.0,-78.0,198.0,0.0,1169.2237140000007
p4-refinement-confirmation-round-broad-p4-0143-6f64bd5e66440888,4,broad,broad_joint,confirmation,extreme,combined_cover,assumption__radius_mixed__noise_extreme__scale_75,broad_or_stress_assumption,True,True,current,True,0,-895.0903350000008,-895.0903350000008,8.221834560440273,10886.747093,9991.656758,-3150.45168031058,-30,-30,-90.0,-1,-630.090336062116,-150.0,-25.0,-90.0,0.0,-3117.338192
p4-refinement-confirmation-round-broad-p4-0143-6f64bd5e66440888,4,broad,broad_joint,confirmation,extreme,coverage,assumption__radius_mixed__noise_extreme__scale_75,broad_or_stress_assumption,True,True,current,True,0,-585.9502589999993,-585.9502589999993,5.382234509486821,10886.747093,10300.796834,-1994.75131035527,-30,-4,-12.0,0,-398.95026207105366,-150.0,-25.0,-12.0,0.0,-3117.338192
p4-refinement-confirmation-round-broad-p4-0144-ec6f2dc212a5b506,4,broad,broad_joint,confirmation,deterministic,combined_cover,assumption__radius_min__noise_deterministic__scale_150,broad_or_stress_assumption,True,True,current,True,0,-729.7822350000006,-729.7822350000006,6.782261624151705,10760.160481,10030.378246,-2663.9111711219302,-42,17,51.0,-2,-532.7822342243862,-210.0,-38.0,51.0,0.0,-1207.39307
p4-refinement-confirmation-round-broad-p4-0144-ec6f2dc212a5b506,4,broad,broad_joint,confirmation,deterministic,coverage,assumption__radius_min__noise_deterministic__scale_150,broad_or_stress_assumption,True,True,current,True,0,-1163.5460790000016,-1163.5460790000016,10.813463991123177,10760.160481,9596.614402,-3962.730386421281,-42,-41,-123.0,-2,-792.5460772842562,-210.0,-38.0,-123.0,0.0,-1207.39307
p4-refinement-confirmation-round-broad-p4-0145-9185bca265f056b3,4,broad,broad_joint,confirmation,correlated,combined_cover,assumption__radius_min__noise_correlated__scale_150,broad_or_stress_assumption,True,True,current,True,0,-945.7449919999999,-945.7449919999999,8.900842065039127,10625.342918,9679.597926,-4248.724961246538,-13,-7,-21.0,3,-849.744992249307,-65.0,-10.0,-21.0,0.0,0.0
p4-refinement-confirmation-round-broad-p4-0145-9185bca265f056b3,4,broad,broad_joint,confirmation,correlated,coverage,assumption__radius_min__noise_correlated__scale_150,broad_or_stress_assumption,True,True,current,True,0,-1278.3487839999998,-1278.3487839999998,12.031129666736652,10625.342918,9346.994134,-5326.743918966342,-13,-46,-138.0,3,-1065.348783793268,-65.0,-10.0,-138.0,0.0,0.0
p4-refinement-confirmation-round-broad-p4-0146-3cdbdff7dcf17ff4,4,broad,broad_joint,confirmation,extreme,combined_cover,assumption__radius_min__noise_extreme__scale_150,broad_or_stress_assumption,True,True,current,True,0,-646.8189810000003,-646.8189810000003,6.586853603298903,9819.847532,9173.028551,-3424.094893239271,-11,33,99.0,-4,-684.8189786478542,-55.0,-6.0,99.0,0.0,-1734.567787
p4-refinement-confirmation-round-broad-p4-0146-3cdbdff7dcf17ff4,4,broad,broad_joint,confirmation,extreme,coverage,assumption__radius_min__noise_extreme__scale_150,broad_or_stress_assumption,True,True,current,True,0,-795.0145639999992,-795.0145639999992,8.095997024488211,9819.847532,9024.832968,-3790.0728212104223,-11,8,24.0,-4,-758.0145642420848,-55.0,-6.0,24.0,0.0,-1734.567787
p4-refinement-confirmation-round-broad-p4-0147-c0672398d58943ff,4,broad,broad_joint,confirmation,deterministic,combined_cover,assumption__radius_max__noise_deterministic__scale_150,broad_or_stress_assumption,True,True,current,True,0,-1483.276770999999,-1483.276770999999,14.590950624639701,10165.730864,8682.454093,-5986.383867901772,-48,-2,-6.0,1,-1197.2767735803554,-240.0,-40.0,-6.0,0.0,-3036.9874769999988
p4-refinement-confirmation-round-broad-p4-0147-c0672398d58943ff,4,broad,broad_joint,confirmation,deterministic,coverage,assumption__radius_max__noise_deterministic__scale_150,broad_or_stress_assumption,True,True,current,True,0,-1455.2363099999984,-1455.2363099999984,14.315117422136767,10165.730864,8710.494554,-5891.181572651243,-48,1,3.0,1,-1178.2363145302497,-240.0,-40.0,3.0,0.0,-3036.9874769999988
p4-refinement-confirmation-round-broad-p4-0148-265b68ae72fa21c5,4,broad,broad_joint,confirmation,correlated,combined_cover,assumption__radius_max__noise_correlated__scale_150,broad_or_stress_assumption,True,True,current,True,0,-1516.2324509999999,-1516.2324509999999,15.938242044160384,9513.172449,7996.939998,-5836.162241342263,-52,-14,-42.0,-3,-1167.2324482684526,-260.0,-47.0,-42.0,0.0,-1854.7197820000001
p4-refinement-confirmation-round-broad-p4-0148-265b68ae72fa21c5,4,broad,broad_joint,confirmation,correlated,coverage,assumption__radius_max__noise_correlated__scale_150,broad_or_stress_assumption,True,True,current,True,0,-1458.1813139999995,-1458.1813139999995,15.328023556992072,9513.172449,8054.991135,-5605.906553511635,-52,-10,-30.0,-3,-1121.1813107023272,-260.0,-47.0,-30.0,0.0,-1854.7197819999992
p4-refinement-confirmation-round-broad-p4-0149-7b782d0f8bd1c373,4,broad,broad_joint,confirmation,extreme,combined_cover,assumption__radius_max__noise_extreme__scale_150,broad_or_stress_assumption,True,True,current,True,0,-2039.736289999999,-2039.736289999999,19.745753102892643,10329.999972,8290.263682,-7853.681432324214,-57,-45,-135.0,0,-1570.7362864648421,-285.0,-49.0,-135.0,0.0,53.91577700000016
p4-refinement-confirmation-round-broad-p4-0149-7b782d0f8bd1c373,4,broad,broad_joint,confirmation,extreme,coverage,assumption__radius_max__noise_extreme__scale_150,broad_or_stress_assumption,True,True,current,True,0,-2000.5190380000004,-2000.5190380000004,19.36610884242508,10329.999972,8329.480934,-7717.595173593552,-57,-41,-123.0,0,-1543.51903471871,-285.0,-49.0,-123.0,0.0,48.44149499999912
p4-refinement-confirmation-round-broad-p4-0150-aaebce36340b4947,4,broad,broad_joint,confirmation,deterministic,combined_cover,assumption__radius_mixed__noise_deterministic__scale_150,broad_or_stress_assumption,True,True,current,True,0,-2464.0547810000007,-2464.0547810000007,20.69674838235718,11905.516439,9441.461658,-10290.273899145031,-53,-31,-93.0,0,-2058.0547798290054,-265.0,-48.0,-93.0,0.0,0.0
p4-refinement-confirmation-round-broad-p4-0150-aaebce36340b4947,4,broad,broad_joint,confirmation,deterministic,coverage,assumption__radius_mixed__noise_deterministic__scale_150,broad_or_stress_assumption,True,True,current,True,0,-1833.1059650000007,-1833.1059650000007,15.397114223412652,11905.516439,10072.410474,-7870.5298170988535,-53,18,54.0,0,-1574.10596341977,-265.0,-48.0,54.0,0.0,0.0
p4-refinement-confirmation-round-broad-p4-0151-22fef7324bcb657b,4,broad,broad_joint,confirmation,correlated,combined_cover,assumption__radius_mixed__noise_correlated__scale_150,broad_or_stress_assumption,True,True,current,True,0,-1406.9373480000013,-1406.9373480000013,14.562921554451536,9661.092678,8254.15533,-5674.686748226533,-46,-1,-3.0,-5,-1134.9373496453063,-230.0,-39.0,-3.0,0.0,-2212.265166000002
p4-refinement-confirmation-round-broad-p4-0151-22fef7324bcb657b,4,broad,broad_joint,confirmation,correlated,coverage,assumption__radius_mixed__noise_correlated__scale_150,broad_or_stress_assumption,True,True,current,True,0,-1455.760964000001,-1455.760964000001,15.068284846444167,9661.092678,8205.331714,-5843.804818118933,-46,-6,-18.0,-5,-1168.7609636237867,-230.0,-39.0,-18.0,0.0,-2212.265166000001
p4-refinement-confirmation-round-broad-p4-0152-79f1cf72575622b4,4,broad,broad_joint,confirmation,extreme,combined_cover,assumption__radius_mixed__noise_extreme__scale_150,broad_or_stress_assumption,True,True,current,True,0,-1486.664901,-1486.664901,13.22311568988976,11242.924405,9756.259504,-6343.324515512846,-15,-45,-135.0,1,-1268.66490310257,-75.0,-8.0,-135.0,0.0,0.0
p4-refinement-confirmation-round-broad-p4-0152-79f1cf72575622b4,4,broad,broad_joint,confirmation,extreme,coverage,assumption__radius_mixed__noise_extreme__scale_150,broad_or_stress_assumption,True,True,current,True,0,-1474.0003990000005,-1474.0003990000005,13.11047149213666,11242.924405,9768.924006,-6175.002022798646,-15,-52,-156.0,1,-1235.0004045597298,-75.0,-8.0,-156.0,0.0,0.0
p4-refinement-confirmation-round-broad-p4-0153-9a44d61ce8ce8aee,4,broad,broad_joint,confirmation,deterministic,combined_cover,assumption__radius_min__noise_deterministic__scale_300,broad_or_stress_assumption,True,True,current,True,0,-3169.5951380000006,-3169.5951380000006,25.650445921515036,12356.881232,9187.286094,-11607.975694109191,-85,-115,-345.0,0,-2321.595138821838,-425.0,-78.0,-345.0,0.0,697.0983069999984
p4-refinement-confirmation-round-broad-p4-0153-9a44d61ce8ce8aee,4,broad,broad_joint,confirmation,deterministic,coverage,assumption__radius_min__noise_deterministic__scale_300,broad_or_stress_assumption,True,True,current,True,0,-2944.001907,-2944.001907,23.824797307075062,12356.881232,9412.879325,-10615.009546295456,-85,-106,-318.0,0,-2123.001909259092,-425.0,-78.0,-318.0,0.0,692.950902999999
p4-refinement-confirmation-round-broad-p4-0154-c986f79b88651276,4,broad,broad_joint,confirmation,correlated,combined_cover,assumption__radius_min__noise_correlated__scale_300,broad_or_stress_assumption,True,True,current,True,0,-2413.9208880000006,-2413.9208880000006,20.089356205479625,12015.919591,9601.998703,-9724.60445103197,-23,-112,-336.0,-1,-1944.9208902063938,-115.0,-18.0,-336.0,0.0,0.0
p4-refinement-confirmation-round-broad-p4-0154-c986f79b88651276,4,broad,broad_joint,confirmation,correlated,coverage,assumption__radius_min__noise_correlated__scale_300,broad_or_stress_assumption,True,True,current,True,0,-2057.2905250000003,-2057.2905250000003,17.121373935798673,12015.919591,9958.629066,-8526.45263482986,-23,-73,-219.0,-1,-1705.2905269659714,-115.0,-18.0,-219.0,0.0,0.0
p4-refinement-confirmation-round-broad-p4-0155-74b077f5f53e1474,4,broad,broad_joint,confirmation,extreme,combined_cover,assumption__radius_min__noise_extreme__scale_300,broad_or_stress_assumption,True,True,current,True,0,-1198.120879,-1198.120879,11.82878245345328,10128.860546,8930.739667,-3160.604375411196,-95,0,0.0,3,-632.1208750822389,-475.0,-91.0,0.0,0.0,0.0
p4-refinement-confirmation-round-broad-p4-0155-74b077f5f53e1474,4,broad,broad_joint,confirmation,extreme,coverage,assumption__radius_min__noise_extreme__scale_300,broad_or_stress_assumption,True,True,current,True,0,-966.3543539999991,-966.3543539999991,9.540602811257218,10128.860546,9162.506192,-2241.771747843166,-95,15,45.0,1,-448.35434956863264,-475.0,-88.0,45.0,0.0,0.0
p4-refinement-confirmation-round-broad-p4-0156-3e6913317fd72b4a,4,broad,broad_joint,confirmation,deterministic,combined_cover,assumption__radius_max__noise_deterministic__scale_300,broad_or_stress_assumption,True,True,current,True,0,-1162.3282230000004,-1162.3282230000004,11.001418432397264,10565.257836,9402.929613,-4651.641138469822,-77,75,225.0,-1,-930.3282276939644,-385.0,-72.0,225.0,0.0,-480.29283000000214
p4-refinement-confirmation-round-broad-p4-0156-3e6913317fd72b4a,4,broad,broad_joint,confirmation,deterministic,coverage,assumption__radius_max__noise_deterministic__scale_300,broad_or_stress_assumption,True,True,current,True,0,-1163.1190650000008,-1163.1190650000008,11.008903739545241,10565.257836,9402.138771,-4430.595356249476,-77,60,180.0,-1,-886.1190712498947,-385.0,-72.0,180.0,0.0,-480.29283000000214
p4-refinement-confirmation-round-broad-p4-0157-dcb1a37515ed8ec9,4,broad,broad_joint,confirmation,correlated,combined_cover,assumption__radius_max__noise_correlated__scale_300,broad_or_stress_assumption,True,True,current,True,0,-799.7604229999997,-799.7604229999997,7.207241996220465,11096.622306,10296.861883,-3378.802116538347,-38,33,99.0,1,-675.760423307669,-190.0,-33.0,99.0,0.0,0.0
p4-refinement-confirmation-round-broad-p4-0157-dcb1a37515ed8ec9,4,broad,broad_joint,confirmation,correlated,coverage,assumption__radius_max__noise_correlated__scale_300,broad_or_stress_assumption,True,True,current,True,0,-659.325589,-659.325589,5.941678204578517,11096.622306,10437.296717,-2736.6279291033716,-38,37,111.0,1,-547.325585820674,-190.0,-33.0,111.0,0.0,0.0
p4-refinement-confirmation-round-broad-p4-0158-56b3575d9d2849fb,4,broad,broad_joint,confirmation,extreme,combined_cover,assumption__radius_max__noise_extreme__scale_300,broad_or_stress_assumption,True,True,current,True,0,-2969.148181999999,-2969.148181999999,24.313458575048163,12211.953198,9242.805016,-12175.740901460318,-32,-116,-348.0,-1,-2435.1481802920634,-160.0,-26.0,-348.0,0.0,0.0
p4-refinement-confirmation-round-broad-p4-0158-56b3575d9d2849fb,4,broad,broad_joint,confirmation,extreme,coverage,assumption__radius_max__noise_extreme__scale_300,broad_or_stress_assumption,True,True,current,True,0,-2819.393908,-2819.393908,23.087166010935444,12211.953198,9392.55929,-11636.969542621402,-32,-102,-306.0,-1,-2327.39390852428,-160.0,-26.0,-306.0,0.0,0.0
p4-refinement-confirmation-round-broad-p4-0159-06b0894b7b317a84,4,broad,broad_joint,confirmation,deterministic,combined_cover,assumption__radius_mixed__noise_deterministic__scale_300,broad_or_stress_assumption,True,True,current,True,0,-1282.0907669999997,-1282.0907669999997,12.25497110907368,10461.801628,9179.710861,-5250.4538421966645,-20,-39,-117.0,1,-1050.0907684393324,-100.0,-15.0,-117.0,0.0,0.0
p4-refinement-confirmation-round-broad-p4-0159-06b0894b7b317a84,4,broad,broad_joint,confirmation,deterministic,coverage,assumption__radius_mixed__noise_deterministic__scale_300,broad_or_stress_assumption,True,True,current,True,0,-1174.551802,-1174.551802,11.227050978068881,10461.801628,9287.249826,-4922.7590097140055,-20,-25,-75.0,1,-984.5518019428,-100.0,-15.0,-75.0,0.0,0.0
p4-refinement-confirmation-round-broad-p4-0160-d44dd03c9b462cf3,4,broad,broad_joint,confirmation,correlated,combined_cover,assumption__radius_mixed__noise_correlated__scale_300,broad_or_stress_assumption,True,True,current,True,0,-1814.5321519999998,-1814.5321519999998,17.961494155436533,10102.345252,8287.8131,-6632.660768523405,-64,-37,-111.0,1,-1326.5321537046811,-320.0,-57.0,-111.0,0.0,-1223.530503
p4-refinement-confirmation-round-broad-p4-0160-d44dd03c9b462cf3,4,broad,broad_joint,confirmation,correlated,coverage,assumption__radius_mixed__noise_correlated__scale_300,broad_or_stress_assumption,True,True,current,True,0,-1691.638649999999,-1691.638649999999,16.74500928054403,10102.345252,8410.706602,-6228.193250928605,-64,-23,-69.0,1,-1245.6386501857214,-320.0,-57.0,-69.0,0.0,-1223.530503
