partition,pool,composition_model,mechanism_id,variant,n,complete,failures,hull_violations,penalized_time_mean_s,interpretation,total_virtual_time_s_n,total_virtual_time_s_mean,total_virtual_time_s_median,total_virtual_time_s_p90,total_virtual_time_s_p95,total_virtual_time_s_max,walk_distance_m_n,walk_distance_m_mean,walk_distance_m_median,walk_distance_m_p90,walk_distance_m_p95,walk_distance_m_max,measures_n,measures_mean,measures_median,measures_p90,measures_p95,measures_max,switches_n,switches_mean,switches_median,switches_p90,switches_p95,switches_max,failed_clear_attempts_n,failed_clear_attempts_mean,failed_clear_attempts_median,failed_clear_attempts_p90,failed_clear_attempts_p95,failed_clear_attempts_max,failed_clear_cost_s_n,failed_clear_cost_s_mean,failed_clear_cost_s_median,failed_clear_cost_s_p90,failed_clear_cost_s_p95,failed_clear_cost_s_max,fallback_targets_n,fallback_targets_mean,fallback_targets_median,fallback_targets_p90,fallback_targets_p95,fallback_targets_max,post_clear_stop_tail_s_n,post_clear_stop_tail_s_mean,post_clear_stop_tail_s_median,post_clear_stop_tail_s_p90,post_clear_stop_tail_s_p95,post_clear_stop_tail_s_max,post_clear_measurements_n,post_clear_measurements_mean,post_clear_measurements_median,post_clear_measurements_p90,post_clear_measurements_p95,post_clear_measurements_max,movement_s_n,movement_s_mean,movement_s_median,movement_s_p90,movement_s_p95,movement_s_max,measurement_s_n,measurement_s_mean,measurement_s_median,measurement_s_p90,measurement_s_p95,measurement_s_max,optical_s_n,optical_s_mean,optical_s_median,optical_s_p90,optical_s_p95,optical_s_max,laser_s_n,laser_s_mean,laser_s_median,laser_s_p90,laser_s_p95,laser_s_max,program_real_time_s_n,program_real_time_s_mean,program_real_time_s_median,program_real_time_s_p90,program_real_time_s_p95,program_real_time_s_max
confirmation,broad,broad_joint,assumption__radius_mixed__noise_deterministic__scale_300,coverage,11,11,0,0,9303.490097545455,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,11,9303.490097545455,9287.249826,9699.504387,10547.2030565,11394.901726,11,36638.81412127559,36445.8016997369,38738.26417966354,40611.38640826525,42484.50863686696,11,279.72727272727275,269,318,332.5,347,11,261.90909090909093,252,303,316.0,329,11,84.0,58,130,228.0,326,11,252.0,174.0,390.0,684.0,978.0,11,10.545454545454545,10,12,13.0,14,11,117.70126118181824,0.0,0.0,647.3569365000003,1294.7138730000006,11,3.272727272727273,0,0,18.0,36,11,7327.762824255117,7289.16033994738,7747.6528359327085,8122.2772816530505,8496.901727373392,11,1398.6363636363637,1345.0,1590.0,1662.5,1735.0,11,289.90909090909093,219.0,420.0,715.5,1011.0,11,25.272727272727273,24.0,30.0,31.0,32.0,11,3.620287063647993,3.6870068000862375,4.276714300038293,4.297370000043884,4.318025700049475
confirmation,broad,broad_joint,assumption__radius_mixed__noise_deterministic__scale_300,current,11,11,0,0,10609.704666454547,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,11,10609.704666454547,10432.133058,11258.330028,11659.1297095,12059.929391,11,41572.61424557977,41484.01676339676,43581.65014431828,45793.14854753298,48004.646950747694,11,336.3636363636364,342,381,413.0,445,11,312.6363636363636,320,359,389.5,420,11,79.18181818181819,59,179,200.0,221,11,237.54545454545453,177.0,537.0,600.0,663.0,11,9.909090909090908,10,14,14.0,14,11,564.5985379999998,0.0,1292.2008889999997,1297.3610224999993,1302.5211559999989,11,16.363636363636363,0,40,45.0,50,11,8314.522849115952,8296.803352679352,8716.330028863656,9158.629709506597,9600.929390149538,11,1681.8181818181818,1710.0,1905.0,2065.0,2225.0,11,275.45454545454544,222.0,570.0,637.5,705.0,11,25.272727272727273,24.0,30.0,31.0,32.0,11,3.7700484818249773,3.6287522999336943,4.662632700055838,4.719702250033151,4.776771800010465
confirmation,broad,broad_joint,assumption__radius_mixed__noise_deterministic__scale_75,combined_cover,12,12,0,0,9018.971949833334,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,12,9018.971949833334,8940.048708,9829.3793864,9960.170351100001,10106.323456,12,35540.69308221934,35982.74353258412,39385.39692732014,39675.601751080016,39776.61727522823,12,276.6666666666667,271.0,342.0,347.15,351,12,259.8333333333333,255.0,326.6,330.8,333,12,66.58333333333333,60.0,121.30000000000001,125.7,129,12,199.75,180.0,363.90000000000003,377.1,387.0,12,10.916666666666666,10.5,13.9,14.899999999999999,16,12,335.10929300000004,0.0,1016.579291700001,1067.0335727000006,1121.8759129999999,12,10.916666666666666,0.0,31.8,37.849999999999994,45,12,7108.138616443867,7196.548706516825,7877.079385464027,7935.120350216002,7955.3234550456455,12,1383.3333333333333,1355.0,1710.0,1735.75,1755.0,12,240.5,219.0,411.3,423.75,432.0,12,27.166666666666668,28.0,31.8,32.0,32.0,12,4.359985325010105,4.424364600039553,5.125492669979576,5.173953014984727,5.1864758000010625
confirmation,broad,broad_joint,assumption__radius_mixed__noise_deterministic__scale_75,coverage,12,12,0,0,9158.58401,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,12,9158.58401,8930.820152,10039.165615700002,10196.7027727,10359.837517,12,36044.58671506047,35864.10075360893,40227.65570779729,40587.513865760775,40754.18757776217,12,276.6666666666667,271.0,342.0,347.15,351,12,259.9166666666667,255.0,326.6,330.8,333,12,79.5,66.5,143.9,148.7,152,12,238.5,199.5,431.70000000000005,446.1,456.0,12,10.916666666666666,10.5,13.9,14.899999999999999,16,12,334.7928785833332,0.0,1016.2881380000001,1064.96647205,1117.2823559999997,12,10.916666666666666,0.0,31.8,37.849999999999994,45,12,7208.917343012093,7172.820150721786,8045.531141559458,8117.502773152155,8150.837515552434,12,1383.3333333333333,1355.0,1710.0,1735.75,1755.0,12,279.25,237.0,476.40000000000003,492.44999999999993,504.0,12,27.166666666666668,28.0,31.8,32.0,32.0,12,3.708542491668292,3.641591450024862,4.156104610045441,4.403753575019072,4.698214499978349
confirmation,broad,broad_joint,assumption__radius_mixed__noise_deterministic__scale_75,current,12,12,0,0,10197.649678333333,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,12,10197.649678333333,10140.324287,10890.285326700001,11015.15312065,11162.56424,12,40397.83173157117,40010.24761440559,43551.61492584174,43805.275716710996,44052.720120995546,12,308.5833333333333,303.0,371.6,379.75,388,12,287.5,283.0,351.2,357.95,364,12,73.25,66.5,126.69999999999999,135.1,145,12,219.75,199.5,380.1,405.29999999999995,435.0,12,11.75,12.0,14.8,15.45,16,12,461.7577069166667,0.0,1200.4600751,1294.8515250999994,1381.4685929999996,12,13.083333333333334,0.0,38.400000000000006,42.25,45,12,8079.566346314234,8002.049522881118,8710.322985168348,8761.0551433422,8810.54402419911,12,1542.9166666666667,1515.0,1858.0,1898.75,1940.0,12,260.5,241.5,419.70000000000005,445.65,477.0,12,27.166666666666668,28.0,31.8,32.0,32.0,12,3.7952442833435875,3.8064407499623485,4.03677104000235,4.306755595048889,4.625228200107813
confirmation,broad,broad_joint,assumption__radius_mixed__noise_extreme__scale_150,combined_cover,12,12,0,0,9439.859786083332,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,12,9439.859786083332,9560.364010000001,10258.6952282,10490.905812649999,10748.327371,12,36774.71559459993,36903.054210548944,40516.72031387591,41900.450223586595,43396.63685745335,12,290.0833333333333,291.5,344.8,364.54999999999995,386,12,273.25,275.0,326.90000000000003,346.54999999999995,368,12,99.58333333333333,90.0,175.5,181.25,184,12,298.75,270.0,526.5,543.75,552.0,12,10.5,10.0,12.9,13.0,13,12,220.46817691666647,0.0,1038.1207923999993,1141.8177113499992,1175.8957349999991,12,8.166666666666666,0.0,28.800000000000004,38.999999999999986,50,12,7354.943118919987,7380.610842109789,8103.34406277518,8380.090044717319,8679.32737149067,12,1450.4166666666667,1457.5,1724.0,1822.75,1930.0,12,336.25,309.0,557.7,579.15,594.0,12,25.0,24.0,31.6,32.0,32.0,12,4.3566225666727405,4.4395126000163145,4.957527480006684,5.0563920250162475,5.177167900023051
confirmation,broad,broad_joint,assumption__radius_mixed__noise_extreme__scale_150,coverage,12,12,0,0,9703.60840825,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,12,9703.60840825,9788.6112645,10512.9509077,10964.523102149999,11496.174952,12,37758.458700861374,37782.79886136907,42065.24927213142,42550.4353654391,42977.67612369247,12,290.0833333333333,291.5,344.8,364.54999999999995,386,12,273.25,275.0,326.90000000000003,346.54999999999995,368,12,121.91666666666667,113.5,156.1,228.1999999999999,314,12,365.75,340.5,468.30000000000007,684.5999999999997,942.0,12,10.583333333333334,10.0,12.9,13.0,13,12,276.82002500000016,0.0,1067.6073835000002,1138.9146153000002,1173.6427230000008,12,9.666666666666666,0.0,28.800000000000004,38.999999999999986,50,12,7551.691740172275,7556.559772273815,8413.049854426283,8510.08707308782,8595.535224738494,12,1450.4166666666667,1457.5,1724.0,1822.75,1930.0,12,403.25,385.5,504.9,717.8999999999996,972.0,12,25.0,24.0,31.6,32.0,32.0,12,3.751565250005418,3.7294999500154518,4.417486699926667,4.573353489977308,4.754975700052455
confirmation,broad,broad_joint,assumption__radius_mixed__noise_extreme__scale_150,current,12,12,0,0,10874.883907083333,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,12,10874.883907083333,10926.251578,12092.462093,12670.715328799999,13365.022428,12,42426.502871433346,41808.75789605208,48729.09810252845,50359.52240165389,52120.11214129464,12,343.1666666666667,350.5,414.0,426.45,438,12,320.5,327.5,389.0,402.79999999999995,416,12,96.91666666666667,74.0,212.50000000000003,246.74999999999997,277,12,290.75,222.0,637.5000000000001,740.2499999999999,831.0,12,9.833333333333334,10.0,12.0,12.45,13,12,813.9919313333335,0.0,3181.9107200000008,3479.21234035,3600.5311770000008,12,28.166666666666668,0.0,105.80000000000003,124.59999999999998,140,12,8485.300574286668,8361.751579210415,9745.819620505688,10071.904480330779,10424.022428258928,12,1715.8333333333333,1752.5,2070.0,2132.25,2190.0,12,328.25,259.5,669.0,775.6499999999999,873.0,12,25.0,24.0,31.6,32.0,32.0,12,3.7924769750097767,3.767062650003936,4.3453146000043485,4.399053690017899,4.447044600034133
confirmation,broad,broad_joint,assumption__radius_mixed__noise_extreme__scale_300,combined_cover,11,11,0,0,9280.171662454546,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,11,9280.171662454546,9438.700557,10115.1225,10248.8632125,10382.603925,11,36646.31286112318,36243.50278253768,41898.01962847696,42016.816066736385,42135.6125049958,11,279.3636363636364,271,321,327.5,334,11,262.72727272727275,253,302,311.0,320,11,75.0,72,140,154.5,169,11,225.0,216.0,420.0,463.5,507.0,11,10.909090909090908,11,13,13.0,13,11,235.20474272727296,0.0,914.5707439999996,1123.4139175000005,1332.2570910000013,11,8.363636363636363,0,28,38.0,48,11,7329.262572224636,7248.700556507536,8379.603925695392,8403.363213347275,8427.12250099916,11,1396.8181818181818,1355.0,1605.0,1637.5,1670.0,11,264.8181818181818,255.0,465.0,508.5,552.0,11,26.545454545454547,26.0,30.0,31.0,32.0,11,4.487520199999298,4.502785800024867,5.29942639998626,5.344327000027988,5.389227600069717
confirmation,broad,broad_joint,assumption__radius_mixed__noise_extreme__scale_300,coverage,11,11,0,0,9632.587287363636,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,11,9632.587287363636,9386.79624,10602.335697,11181.563545,11760.791393,11,37903.845526281446,37178.98119520459,43776.67850083055,45210.317734413504,46643.95696799645,11,279.3636363636364,271,321,327.5,334,11,262.72727272727275,253,302,311.0,320,11,108.63636363636364,120,159,221.0,283,11,325.90909090909093,360.0,477.0,663.0,849.0,11,10.909090909090908,11,13,13.0,13,11,235.4605130909092,0.0,918.6048920000012,1126.2039550000004,1333.8030179999996,11,8.363636363636363,0,28,38.0,48,11,7580.769105256289,7435.796239040918,8755.33570016611,9042.063546882699,9328.79139359929,11,1396.8181818181818,1355.0,1605.0,1637.5,1670.0,11,365.72727272727275,399.0,525.0,709.5,894.0,11,26.545454545454547,26.0,30.0,31.0,32.0,11,3.852902863629755,3.814767900039442,4.303666000021622,4.520029550010804,4.736393099999987
confirmation,broad,broad_joint,assumption__radius_mixed__noise_extreme__scale_300,current,11,11,0,0,10669.800498818182,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,11,10669.800498818182,10824.561509,11722.862793,11741.1977525,11759.532712,11,42125.8206766759,43140.92380354832,44599.31395725467,45743.48876456401,46887.663571873345,11,309.1818181818182,324,353,356.0,359,11,286.54545454545456,298,329,332.5,336,11,115.27272727272727,132,204,218.0,232,11,345.8181818181818,396.0,612.0,654.0,696.0,11,9.909090909090908,10,12,12.0,12,11,775.8111389090908,0.0,3167.8693890000004,3196.4679450000003,3225.0665010000002,11,25.454545454545453,0,104,110.5,117,11,8425.16413533518,8628.184760709664,8919.862791450934,9148.697752912802,9377.532714374669,11,1545.909090909091,1620.0,1765.0,1780.0,1795.0,11,385.6363636363636,444.0,648.0,693.0,738.0,11,26.545454545454547,26.0,30.0,31.0,32.0,11,3.9238069454440847,3.935929899918847,4.397235100041144,4.417083950014785,4.436932799988426
confirmation,broad,broad_joint,assumption__radius_mixed__noise_extreme__scale_75,combined_cover,12,12,0,0,9239.457662666666,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,12,9239.457662666666,9059.353442,10002.525584600002,10130.71461135,10285.914075,12,36044.37164621105,35506.95055173377,40178.16319286979,40854.36275329131,41454.57037330294,12,287.75,288.0,349.5,365.75,385,12,271.1666666666667,272.0,332.59999999999997,349.19999999999993,369,12,84.66666666666667,86.0,127.8,177.04999999999993,237,12,254.0,258.0,383.4,531.1499999999997,711.0,12,10.833333333333334,10.5,13.8,14.0,14,12,89.71160333333334,0.0,0.0,484.44265799999926,1076.53924,12,2.0833333333333335,0.0,0.0,11.249999999999982,25,12,7208.874329242211,7101.390110346754,8035.632638573958,8170.872550658261,8290.914074660588,12,1438.75,1440.0,1747.5,1828.75,1925.0,12,294.0,304.5,426.0,575.8499999999997,759.0,12,26.666666666666668,28.0,32.0,32.0,32.0,12,4.531532224985615,4.185110349964816,5.285148680023849,5.822738745011156,6.466073799994774
confirmation,broad,broad_joint,assumption__radius_mixed__noise_extreme__scale_75,coverage,12,12,0,0,9527.109182583334,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,12,9527.109182583334,9672.2376965,10420.697261,10501.2524321,10588.821528,12,37123.04591052735,36109.81463097694,41442.34959333901,41826.80252445431,42203.02496816422,12,287.75,288.0,349.5,365.75,385,12,271.0833333333333,272.0,332.5,349.19999999999993,369,12,108.66666666666667,111.5,166.6,244.04999999999987,337,12,326.0,334.5,499.8,732.1499999999996,1011.0,12,10.916666666666666,10.5,13.9,14.0,14,12,89.49703241666664,0.0,0.0,483.2839750499991,1073.9643889999998,12,2.0833333333333335,0.0,0.0,11.249999999999982,25,12,7424.60918210547,7221.962926195389,8288.469918667803,8365.360504890861,8440.604993632845,12,1438.75,1440.0,1747.5,1828.75,1925.0,12,366.0,376.5,533.7,771.8999999999996,1059.0,12,26.666666666666668,28.0,32.0,32.0,32.0,12,4.001288024989965,3.958412150037475,4.578198559943121,4.771627379959682,4.981942099984735
confirmation,broad,broad_joint,assumption__radius_mixed__noise_extreme__scale_75,current,12,12,0,0,10820.978294833332,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,12,10820.978294833332,10990.141417499999,12647.6622445,13017.034524899998,13392.404598,12,42877.39147738365,43013.719756378414,50460.31122637279,52043.67261926213,53882.02297580795,12,315.0833333333333,298.5,400.9,407.3,415,12,293.1666666666667,276.0,379.59999999999997,384.95000000000005,391,12,103.41666666666667,69.0,204.80000000000004,267.5999999999999,338,12,310.25,207.0,614.4000000000001,802.7999999999997,1014.0,12,10.833333333333334,11.5,13.9,14.45,15,12,745.8173845833331,0.0,3031.0720927000007,3324.542956399999,3577.793223999999,12,21.166666666666668,0.0,75.20000000000002,99.59999999999997,126,12,8575.47829547673,8602.743951275683,10092.062245274557,10408.734523852425,10776.40459516159,12,1575.4166666666667,1492.5,2004.5,2036.5,2075.0,12,350.25,240.0,659.1,849.1499999999996,1062.0,12,26.666666666666668,28.0,32.0,32.0,32.0,12,3.8935941666810927,3.7264434499666095,4.563100850046613,4.7148696100746745,4.883881200104952
confirmation,calibrated,__pool_design__,__design_mixture__,combined_cover,320,320,0,0,9100.838363937499,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,320,9100.838363937499,9080.4991955,9882.914174,10332.41800765,11813.438084,320,35632.98869589415,35567.65697257627,39149.55236850748,40616.07241827183,47357.190426719855,320,281.75,284.0,333.20000000000005,345.1,375,320,264.890625,267.5,316.20000000000005,327.05,358,320,78.778125,66.0,152.10000000000002,174.25000000000006,283,320,236.334375,198.0,456.30000000000007,522.7500000000002,849.0,320,10.421875,10.0,13.0,14.0,15,320,363.911833884375,0.0,1195.6397844000007,1402.5960666499996,2165.8395069999997,320,12.709375,0.0,45.0,50.0,80,320,7126.597739178831,7113.531394515254,7829.910473701497,8123.214483654367,9471.43808534397,320,1408.75,1420.0,1666.0000000000005,1725.5000000000002,1875.0,320,274.89375,237.0,498.30000000000007,570.1500000000001,897.0,320,25.70625,26.0,30.0,32.0,32.0,320,4.353811168747052,4.284086400002707,5.334695550054311,5.6149800699146,7.234113799990155
confirmation,calibrated,__pool_design__,__design_mixture__,coverage,320,320,0,0,9274.3571448375,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,320,9274.3571448375,9205.0977035,10215.382469799999,10589.04360425,12360.99313,320,36290.7232243498,36221.713815046925,40255.81555028843,42006.1579378559,49187.1268388937,320,281.7,284.0,333.20000000000005,345.1,375,320,264.85,268.0,316.20000000000005,327.05,358,320,92.865625,75.5,171.20000000000005,201.15000000000003,407,320,278.596875,226.5,513.6000000000001,603.45,1221.0,320,10.434375,10.0,13.0,14.0,15,320,367.8179458,0.0,1196.9941747999994,1402.9208856499997,2166.0088460000006,320,12.803125,0.0,45.0,50.0,80,320,7258.14464486996,7244.342763009385,8051.163110057686,8401.231587571181,9837.42536777874,320,1408.5,1420.0,1666.0000000000005,1725.5000000000002,1875.0,320,317.15625,268.5,552.9000000000002,636.45,1263.0,320,25.70625,26.0,30.0,32.0,32.0,320,3.7976299481244498,3.7640185999916866,4.370789760013577,4.52195236000698,5.509402199997567
confirmation,calibrated,__pool_design__,__design_mixture__,current,320,320,0,0,10751.3883600875,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,320,10751.3883600875,10630.2594865,12105.146681699998,12440.857248650002,14679.8122,320,42272.832428561305,42001.844368736056,47153.68903014521,48938.68333162204,57679.06100404076,320,327.934375,333.0,395.0,408.0,437,320,305.240625,310.5,372.0,384.1,415,320,95.88125,74.5,198.20000000000005,223.4000000000001,486,320,287.64375,223.5,594.6000000000001,670.2000000000003,1458.0,320,10.396875,10.0,13.0,14.0,16,320,737.04513185625,0.0,3043.9511484000004,3296.370477649999,3999.6752309999993,320,23.55625,0.0,78.20000000000005,112.25000000000006,160,320,8454.566485712261,8400.368873747211,9430.737806029041,9787.73666632441,11535.812200808152,320,1639.671875,1665.0,1975.0,2040.0,2185.0,320,326.203125,262.5,631.2000000000003,708.9000000000002,1503.0,320,25.70625,26.0,30.0,32.0,32.0,320,3.958096507499795,3.9024319499731064,4.550341739982833,4.756814785045571,5.884722899994813
confirmation,calibrated,broad_joint,__design_mixture__,combined_cover,160,160,0,0,9083.54449938125,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,160,9083.54449938125,9041.785764,9882.914174000001,10376.9037993,11813.438084,160,35557.37874818656,35865.855061999275,39133.074814548585,39859.77893360971,47357.190426719855,160,282.2,283.5,336.0,347.0,375,160,265.3875,266.0,319.0,327.04999999999995,357,160,77.26875,63.0,151.0,169.24999999999991,283,160,231.80625,189.0,453.0,507.7499999999997,849.0,160,10.24375,10.0,13.0,14.0,15,160,356.66920540625006,0.0,1207.0477945999996,1388.5219572500005,1870.2236739999998,160,12.56875,0.0,45.39999999999998,50.0,64,160,7111.475749637311,7173.171012399856,7826.614962909718,7971.955786721942,9471.43808534397,160,1411.0,1417.5,1680.0,1735.0,1875.0,160,270.13125,228.0,498.29999999999995,550.0499999999997,897.0,160,25.55,26.0,32.0,32.0,32.0,160,4.3327949462458495,4.175258249975741,5.24552970000077,5.564072095014852,7.234113799990155
